"","id","y","time","trait","measure","family","Sex","CapAgeYears","Twin","jdateMC","birthjdateMC","PopDensMC","MumAge"
"5392",9195,14.7,1995,"s","LAW","gaussian",2,2,0,3.98130511463845,7.59223985890652,-139.325220458554,3
"4966",2841,10.2,1993,"s","LAW","gaussian",2,6,0,-2.01869488536155,-2.40776014109348,-53.3252204585538,1
"5395",97,17.4,1995,"s","LAW","gaussian",2,10,0,0.981305114638445,8.59223985890652,-139.325220458554,3
"6343",3019,13.3,1999,"s","LAW","gaussian",2,8,0,2.98130511463845,0.592239858906524,-171.325220458554,7
"6337",2027,18.7,1999,"s","LAW","gaussian",2,3,0,2.98130511463845,1.59223985890652,-171.325220458554,7
"5360",9608,9.9,1995,"s","LAW","gaussian",2,2,0,0.981305114638445,3.59223985890652,-139.325220458554,3
"7175",9229,14.4,2002,"s","LAW","gaussian",2,3,0,-2.01869488536155,-4.40776014109348,-161.325220458554,10
"5387",11220,10.9,1995,"s","LAW","gaussian",2,4,0,0.981305114638445,6.59223985890652,-139.325220458554,3
"6362",2911,14.6,1999,"s","LAW","gaussian",2,6,0,-2.01869488536155,10.5922398589065,-171.325220458554,6
"6293",2508,17.3,1999,"s","LAW","gaussian",2,1,0,2.98130511463845,-4.40776014109348,-171.325220458554,6
"6267",4597,15.7,1999,"s","LAW","gaussian",2,3,0,-5.01869488536155,-3.40776014109348,-171.325220458554,6
"6299",7777,16.3,1999,"s","LAW","gaussian",2,2,0,2.98130511463845,-0.407760141093476,-171.325220458554,5
"6296",12100,15.4,1999,"s","LAW","gaussian",2,3,0,-5.01869488536155,0.592239858906524,-171.325220458554,5
"6359",6381,13.1,1999,"s","LAW","gaussian",2,3,0,-5.01869488536155,8.59223985890652,-171.325220458554,4
"6280",355,11.4,1999,"s","LAW","gaussian",2,3,0,-5.01869488536155,-3.40776014109348,-171.325220458554,4
"7144",8818,14.599999,2002,"s","LAW","gaussian",2,8,0,2.98130511463845,-23.4077601410935,-161.325220458554,7
"6272",2089,17.9,1999,"s","LAW","gaussian",2,3,0,2.98130511463845,-2.40776014109348,-171.325220458554,4
"7551",8460,19.95,2003,"s","LAW","gaussian",2,9,0,3.98130511463845,1.59223985890652,-2.32522045855382,8
"6444",5848,15.8,2000,"s","LAW","gaussian",2,2,0,-4.01869488536155,-17.4077601410935,-35.3252204585538,5
"6769",8494,16.4,2001,"s","LAW","gaussian",2,1,0,-1.01869488536155,-15.4077601410935,154.674779541446,6
"7184",9107,16.2,2002,"s","LAW","gaussian",2,9,0,2.98130511463845,-1.40776014109348,-161.325220458554,7
"7174",9620,18,2002,"s","LAW","gaussian",2,1,0,-2.01869488536155,-4.40776014109348,-161.325220458554,7
"6318",6898,15.7,1999,"s","LAW","gaussian",2,3,0,-5.01869488536155,1.59223985890652,-171.325220458554,4
"6281",1788,17.5,1999,"s","LAW","gaussian",2,6,0,2.98130511463845,-2.40776014109348,-171.325220458554,4
"7571",12970,15.5,2003,"s","LAW","gaussian",2,2,0,-2.01869488536155,3.59223985890652,-2.32522045855382,8
"5819",10457,13.2,1997,"s","LAW","gaussian",2,5,0,2.98130511463845,-0.407760141093476,45.6747795414462,2
"6302",3192,16.7,1999,"s","LAW","gaussian",2,6,0,-3.01869488536155,1.59223985890652,-171.325220458554,4
"7220",5426,14,2002,"s","LAW","gaussian",2,9,0,-2.01869488536155,0.592239858906524,-161.325220458554,7
"7165",11837,14.9,2002,"s","LAW","gaussian",2,3,0,-2.01869488536155,-5.40776014109348,-161.325220458554,7
"7246",9598,18.2,2002,"s","LAW","gaussian",2,3,0,-2.01869488536155,5.59223985890652,-161.325220458554,7
"7574",1880,15.75,2003,"s","LAW","gaussian",2,2,0,-2.01869488536155,1.59223985890652,-2.32522045855382,8
"6297",2685,13.8,1999,"s","LAW","gaussian",2,3,0,2.98130511463845,-0.407760141093476,-171.325220458554,3
"7159",7763,16.6,2002,"s","LAW","gaussian",2,1,0,2.98130511463845,-9.40776014109348,-161.325220458554,6
"7193",9757,12,2002,"s","LAW","gaussian",2,3,0,-2.01869488536155,-2.40776014109348,-161.325220458554,6
"6287",1858,12.9,1999,"s","LAW","gaussian",2,6,0,-5.01869488536155,-1.40776014109348,-171.325220458554,3
"6569",11890,18.6,2000,"s","LAW","gaussian",2,2,0,-6.01869488536155,2.59223985890652,-35.3252204585538,4
"7155",10827,16.800001,2002,"s","LAW","gaussian",2,5,0,2.98130511463845,-9.40776014109348,-161.325220458554,6
"6338",2265,15.5,1999,"s","LAW","gaussian",2,1,0,2.98130511463845,1.59223985890652,-171.325220458554,3
"7692",8000,19.8,2003,"s","LAW","gaussian",2,8,0,0.981305114638445,2.59223985890652,-2.32522045855382,7
"6317",5893,13.1,1999,"s","LAW","gaussian",2,3,0,-5.01869488536155,2.59223985890652,-171.325220458554,3
"7197",8210,15.099999,2002,"s","LAW","gaussian",2,1,0,-2.01869488536155,-1.40776014109348,-161.325220458554,6
"7941",10110,13.85,2004,"s","LAW","gaussian",2,1,0,0.981305114638445,0.592239858906524,174.674779541446,8
"8215",1299,13.9,2005,"s","LAW","gaussian",2,2,0,-3.01869488536155,3.59223985890652,-91.3252204585538,9
"8740",686,11.7,2007,"s","LAW","gaussian",2,5,0,-5.01869488536155,5.59223985890652,-49.3252204585538,11
"6557",4611,14.8,2000,"s","LAW","gaussian",2,2,0,-1.01869488536155,-1.40776014109348,-35.3252204585538,4
"7233",12177,14.5,2002,"s","LAW","gaussian",2,5,0,2.98130511463845,-0.407760141093476,-161.325220458554,6
"8152",10488,13.85,2005,"s","LAW","gaussian",2,1,0,-1.01869488536155,-2.40776014109348,-91.3252204585538,9
"6460",9825,15.8,2000,"s","LAW","gaussian",2,4,0,-4.01869488536155,-11.4077601410935,-35.3252204585538,3
"7201",12138,13,2002,"s","LAW","gaussian",2,3,0,-2.01869488536155,-1.40776014109348,-161.325220458554,5
"7622",1699,15.9,2003,"s","LAW","gaussian",2,4,0,-2.01869488536155,6.59223985890652,-2.32522045855382,6
"7235",116,14.9,2002,"s","LAW","gaussian",2,1,0,5.98130511463845,2.59223985890652,-161.325220458554,5
"7543",2390,17.1,2003,"s","LAW","gaussian",2,1,0,-2.01869488536155,-1.40776014109348,-2.32522045855382,6
"6532",1943,17.4,2000,"s","LAW","gaussian",2,2,0,-4.01869488536155,-0.407760141093476,-35.3252204585538,3
"7508",14133,18.35,2003,"s","LAW","gaussian",2,8,0,0.981305114638445,-5.40776014109348,-2.32522045855382,4
"7194",11005,12.3,2002,"s","LAW","gaussian",2,1,0,-2.01869488536155,-5.40776014109348,-161.325220458554,3
"8201",576,15,2005,"s","LAW","gaussian",2,2,0,-3.01869488536155,-1.40776014109348,-91.3252204585538,6
"7216",10576,11.7,2002,"s","LAW","gaussian",2,1,0,2.98130511463845,-2.40776014109348,-161.325220458554,3
"8657",11483,13.6,2007,"s","LAW","gaussian",2,1,0,-1.01869488536155,-1.40776014109348,-49.3252204585538,8
"7217",13253,9.2,2002,"s","LAW","gaussian",2,3,0,2.98130511463845,-1.40776014109348,-161.325220458554,3
"7539",2605,15.4,2003,"s","LAW","gaussian",2,9,0,3.98130511463845,-2.40776014109348,-2.32522045855382,4
"7533",1326,17.8,2003,"s","LAW","gaussian",2,1,0,0.981305114638445,-3.40776014109348,-2.32522045855382,4
"8233",8453,15.15,2005,"s","LAW","gaussian",2,2,0,-1.01869488536155,10.5922398589065,-91.3252204585538,5
"7570",13741,17.35,2003,"s","LAW","gaussian",2,2,0,-2.01869488536155,4.59223985890652,-2.32522045855382,3
"7529",14007,14.5,2003,"s","LAW","gaussian",2,1,0,0.981305114638445,-3.40776014109348,-2.32522045855382,3
"7245",11300,7.8,2002,"s","LAW","gaussian",2,3,0,-2.01869488536155,2.59223985890652,-161.325220458554,2
"8584",7498,16.9,2007,"s","LAW","gaussian",2,5,0,-1.01869488536155,-15.4077601410935,-49.3252204585538,7
"7513",10880,17.3,2003,"s","LAW","gaussian",2,11,0,-2.01869488536155,-6.40776014109348,-2.32522045855382,3
"7813",4405,17.25,2004,"s","LAW","gaussian",2,8,0,-2.01869488536155,-6.40776014109348,174.674779541446,4
"8147",13519,16.75,2005,"s","LAW","gaussian",2,7,0,-3.01869488536155,-2.40776014109348,-91.3252204585538,5
"8620",4358,15.6,2007,"s","LAW","gaussian",2,1,0,-5.01869488536155,-3.40776014109348,-49.3252204585538,7
"8133",14017,14.65,2005,"s","LAW","gaussian",2,7,0,4.98130511463845,-5.40776014109348,-91.3252204585538,5
"11128",4148,16,2013,"s","LAW","gaussian",2,1,0,-0.0186948853615547,3.59223985890652,48.6747795414462,13
"7536",12244,15.4,2003,"s","LAW","gaussian",2,4,0,-2.01869488536155,-2.40776014109348,-2.32522045855382,3
"8671",12910,13.6,2007,"s","LAW","gaussian",2,1,0,-5.01869488536155,0.592239858906524,-49.3252204585538,7
"8688",4797,15,2007,"s","LAW","gaussian",2,8,0,-1.01869488536155,-0.407760141093476,-49.3252204585538,7
"8843",6191,14.1,2008,"s","LAW","gaussian",2,1,0,-8.01869488536155,-14.4077601410935,70.6747795414462,6
"8506",3643,16.05,2006,"s","LAW","gaussian",2,9,0,-6.01869488536155,6.59223985890652,-29.3252204585538,4
"8742",5691,16.5,2007,"s","LAW","gaussian",2,1,0,-5.01869488536155,7.59223985890652,-49.3252204585538,5
"8145",9062,14.6,2005,"s","LAW","gaussian",2,2,0,-3.01869488536155,-4.40776014109348,-91.3252204585538,3
"9119",4018,15.9,2009,"s","LAW","gaussian",2,3,0,3.98130511463845,-20.4077601410935,120.674779541446,7
"8637",8053,15.7,2007,"s","LAW","gaussian",2,9,0,-5.01869488536155,-2.40776014109348,-49.3252204585538,5
"9146",582,16.6,2009,"s","LAW","gaussian",2,5,0,-3.01869488536155,-11.4077601410935,120.674779541446,7
"9151",6709,13.9,2009,"s","LAW","gaussian",2,3,0,-3.01869488536155,-11.4077601410935,120.674779541446,7
"8502",13778,14.35,2006,"s","LAW","gaussian",2,1,0,1.98130511463845,4.59223985890652,-29.3252204585538,4
"8633",11029,13.9,2007,"s","LAW","gaussian",2,1,0,-5.01869488536155,-3.40776014109348,-49.3252204585538,5
"7573",9283,14.45,2003,"s","LAW","gaussian",2,2,0,-2.01869488536155,2.59223985890652,-2.32522045855382,1
"8430",6378,12.55,2006,"s","LAW","gaussian",2,1,0,-6.01869488536155,-0.407760141093476,-29.3252204585538,4
"8886",13251,14.4,2008,"s","LAW","gaussian",2,6,0,-7.01869488536155,-5.40776014109348,70.6747795414462,6
"7523",6757,17.1,2003,"s","LAW","gaussian",2,2,0,3.98130511463845,-4.40776014109348,-2.32522045855382,3
"8598",11340,17.8,2007,"s","LAW","gaussian",2,7,0,-5.01869488536155,-7.40776014109348,-49.3252204585538,4
"8748",10289,17.2,2007,"s","LAW","gaussian",2,1,0,-1.01869488536155,6.59223985890652,-49.3252204585538,4
"9170",13200,16.4,2009,"s","LAW","gaussian",2,3,0,-3.01869488536155,-3.40776014109348,120.674779541446,6
"9185",10097,14.1,2009,"s","LAW","gaussian",2,7,0,-3.01869488536155,-3.40776014109348,120.674779541446,6
"11121",12516,16.1,2013,"s","LAW","gaussian",2,3,0,-3.01869488536155,3.59223985890652,48.6747795414462,10
"8513",9795,17.25,2006,"s","LAW","gaussian",2,6,0,-6.01869488536155,8.59223985890652,-29.3252204585538,3
"8586",1414,15.5,2007,"s","LAW","gaussian",2,7,0,-5.01869488536155,-11.4077601410935,-49.3252204585538,4
"8119",4003,10.85,2005,"s","LAW","gaussian",2,6,0,4.98130511463845,-10.4077601410935,-91.3252204585538,2
"8717",6265,13.9,2007,"s","LAW","gaussian",2,5,0,-5.01869488536155,-0.407760141093476,-49.3252204585538,4
"8692",8819,16.6,2007,"s","LAW","gaussian",2,1,0,-5.01869488536155,1.59223985890652,-49.3252204585538,4
"8724",2914,16.4,2007,"s","LAW","gaussian",2,1,0,-5.01869488536155,1.59223985890652,-49.3252204585538,3
"9556",12575,18.4,2010,"s","LAW","gaussian",2,1,0,1.98130511463845,-11.4077601410935,175.674779541446,5
"8612",1012,12.7,2007,"s","LAW","gaussian",2,8,0,-1.01869488536155,-5.40776014109348,-49.3252204585538,2
"9502",11810,13.1,2010,"s","LAW","gaussian",2,4,0,-5.01869488536155,-3.40776014109348,175.674779541446,5
"8901",7421,14.9,2008,"s","LAW","gaussian",2,6,0,-4.01869488536155,-8.40776014109348,70.6747795414462,3
"8666",12684,12.7,2007,"s","LAW","gaussian",2,1,0,-5.01869488536155,0.592239858906524,-49.3252204585538,2
"10768",11003,16.6,2012,"s","LAW","gaussian",2,2,0,-0.0186948853615547,2.59223985890652,-134.325220458554,7
"9186",11174,14.9,2009,"s","LAW","gaussian",2,3,0,-3.01869488536155,-3.40776014109348,120.674779541446,4
"9492",5425,16.7,2010,"s","LAW","gaussian",2,1,0,-5.01869488536155,-4.40776014109348,175.674779541446,5
"10798",10494,11.9,2012,"s","LAW","gaussian",2,2,0,-0.0186948853615547,3.59223985890652,-134.325220458554,7
"8885",3759,13,2008,"s","LAW","gaussian",2,4,0,-8.01869488536155,-6.40776014109348,70.6747795414462,3
"9596",6976,16.5,2010,"s","LAW","gaussian",2,1,0,1.98130511463845,-6.40776014109348,175.674779541446,5
"8654",10660,12.5,2007,"s","LAW","gaussian",2,1,0,-5.01869488536155,-1.40776014109348,-49.3252204585538,2
"8966",751,10.3,2008,"s","LAW","gaussian",2,4,0,-4.01869488536155,-6.40776014109348,70.6747795414462,2
"9250",3802,16.1,2009,"s","LAW","gaussian",2,3,0,-3.01869488536155,-5.40776014109348,120.674779541446,3
"10313",6408,14.3,2011,"s","LAW","gaussian",2,1,0,-4.01869488536155,-1.40776014109348,152.674779541446,5
"10732",1863,15.7,2012,"s","LAW","gaussian",2,1,0,1.98130511463845,-1.40776014109348,-134.325220458554,6
"9268",6952,15.8,2009,"s","LAW","gaussian",2,7,0,2.98130511463845,-5.40776014109348,120.674779541446,3
"10723",9704,15.1,2012,"s","LAW","gaussian",2,1,0,1.98130511463845,-3.40776014109348,-134.325220458554,5
"9228",3278,15.7,2009,"s","LAW","gaussian",2,6,0,2.98130511463845,-10.4077601410935,120.674779541446,2
"11892",6492,15.85,2014,"s","LAW","gaussian",2,1,0,-0.0186948853615547,-0.407760141093476,-14.3252204585538,7
"10809",9192,13.9,2012,"s","LAW","gaussian",2,1,0,-0.0186948853615547,9.59223985890652,-134.325220458554,5
"10709",6654,14.3,2012,"s","LAW","gaussian",2,6,0,1.98130511463845,-9.40776014109348,-134.325220458554,5
"11740",8872,12.55,2014,"s","LAW","gaussian",2,4,0,-0.0186948853615547,-5.40776014109348,-14.3252204585538,7
"11007",2364,15.5,2013,"s","LAW","gaussian",2,10,0,-0.0186948853615547,-5.40776014109348,48.6747795414462,6
"11822",520,16.55,2014,"s","LAW","gaussian",2,1,0,3.98130511463845,-0.407760141093476,-14.3252204585538,6
"11017",232,19.2,2013,"s","LAW","gaussian",2,9,0,6.98130511463845,-4.40776014109348,48.6747795414462,5
"10753",6741,12.9,2012,"s","LAW","gaussian",2,6,0,-0.0186948853615547,1.59223985890652,-134.325220458554,4
"12233",1395,13.7,2015,"s","LAW","gaussian",2,1,0,-8.01869488536155,5.59223985890652,16.6747795414462,7
"11035",1199,13.9,2013,"s","LAW","gaussian",2,1,0,-3.01869488536155,-3.40776014109348,48.6747795414462,5
"12253",768,13.8,2015,"s","LAW","gaussian",2,3,0,-8.01869488536155,6.59223985890652,16.6747795414462,7
"11880",10059,16.65,2014,"s","LAW","gaussian",2,7,0,3.98130511463845,6.59223985890652,-14.3252204585538,6
"10781",8393,16.9,2012,"s","LAW","gaussian",2,1,0,-0.0186948853615547,5.59223985890652,-134.325220458554,4
"12569",10769,14.55,2016,"s","LAW","gaussian",2,2,0,-0.0186948853615547,7.59223985890652,-52.3252204585538,8
"10726",11322,16.3,2012,"s","LAW","gaussian",2,2,0,1.98130511463845,-3.40776014109348,-134.325220458554,4
"10769",10802,11.4,2012,"s","LAW","gaussian",2,2,0,-0.0186948853615547,3.59223985890652,-134.325220458554,4
"11827",12305,16.25,2014,"s","LAW","gaussian",2,1,0,-0.0186948853615547,0.592239858906524,-14.3252204585538,6
"11096",1745,16.75,2013,"s","LAW","gaussian",2,1,0,4.98130511463845,1.59223985890652,48.6747795414462,4
"11758",11140,18.65,2014,"s","LAW","gaussian",2,9,0,3.98130511463845,-2.40776014109348,-14.3252204585538,5
"10745",60,18.1,2012,"s","LAW","gaussian",2,1,0,7.98130511463845,-2.40776014109348,-134.325220458554,3
"12559",1058,14.8,2016,"s","LAW","gaussian",2,1,0,7.98130511463845,6.59223985890652,-52.3252204585538,7
"11783",12861,13.45,2014,"s","LAW","gaussian",2,4,0,3.98130511463845,-0.407760141093476,-14.3252204585538,5
"11823",2722,17.8,2014,"s","LAW","gaussian",2,4,0,-6.01869488536155,2.59223985890652,-14.3252204585538,5
"12277",6896,16.2,2015,"s","LAW","gaussian",2,1,0,-8.01869488536155,6.59223985890652,16.6747795414462,6
"10780",862,15.2,2012,"s","LAW","gaussian",2,2,0,-0.0186948853615547,4.59223985890652,-134.325220458554,3
"12177",13840,15.75,2015,"s","LAW","gaussian",2,1,0,-8.01869488536155,5.59223985890652,16.6747795414462,6
"10756",1637,13.4,2012,"s","LAW","gaussian",2,1,0,1.98130511463845,0.592239858906524,-134.325220458554,3
"10746",2082,10.8,2012,"s","LAW","gaussian",2,2,0,-0.0186948853615547,-1.40776014109348,-134.325220458554,3
"12631",3088,13.05,2016,"s","LAW","gaussian",2,1,0,-0.0186948853615547,14.5922398589065,-52.3252204585538,7
"10771",976,16.2,2012,"s","LAW","gaussian",2,2,0,-0.0186948853615547,2.59223985890652,-134.325220458554,3
"11058",2944,16.35,2013,"s","LAW","gaussian",2,9,0,-0.0186948853615547,-2.40776014109348,48.6747795414462,4
"11792",7246,15.5,2014,"s","LAW","gaussian",2,4,0,3.98130511463845,0.592239858906524,-14.3252204585538,4
"12210",336,14.95,2015,"s","LAW","gaussian",2,1,0,-8.01869488536155,3.59223985890652,16.6747795414462,5
"12597",5330,16.75,2016,"s","LAW","gaussian",2,2,0,-0.0186948853615547,7.59223985890652,-52.3252204585538,6
"11895",4670,14.8,2014,"s","LAW","gaussian",2,1,0,-6.01869488536155,9.59223985890652,-14.3252204585538,4
"12169",3938,13.95,2015,"s","LAW","gaussian",2,1,0,-5.01869488536155,-2.40776014109348,16.6747795414462,5
"11063",4963,17.3,2013,"s","LAW","gaussian",2,2,0,4.98130511463845,-3.40776014109348,48.6747795414462,3
"13113",7968,15,2018,"s","LAW","gaussian",2,2,0,-1.01869488536155,0.592239858906524,-118.325220458554,7
"12558",8253,17.45,2016,"s","LAW","gaussian",2,1,0,1.98130511463845,4.59223985890652,-52.3252204585538,5
"12749",9981,17.2,2017,"s","LAW","gaussian",2,1,0,6.98130511463845,-4.40776014109348,31.6747795414462,5
"12602",6343,13.55,2016,"s","LAW","gaussian",2,6,0,-0.0186948853615547,10.5922398589065,-52.3252204585538,4
"12491",3294,15.25,2016,"s","LAW","gaussian",2,2,0,-0.0186948853615547,4.59223985890652,-52.3252204585538,4
"11745",6229,11.1,2014,"s","LAW","gaussian",2,1,0,-0.0186948853615547,-5.40776014109348,-14.3252204585538,2
"12581",10615,17.7,2016,"s","LAW","gaussian",2,1,0,7.98130511463845,8.59223985890652,-52.3252204585538,4
"12794",11188,14.85,2017,"s","LAW","gaussian",2,1,0,-3.01869488536155,-0.407760141093476,31.6747795414462,3
"8651",5390,14.1,2007,"s","LAW","gaussian",2,1,1,-5.01869488536155,-1.40776014109348,-49.3252204585538,7
"3918",929,15.5,1987,"s","LAW","gaussian",2,1,1,4.98130511463845,2.59223985890652,-165.325220458554,8
"3983",10216,17.5,1987,"s","LAW","gaussian",2,2,1,5.98130511463845,-2.40776014109348,-165.325220458554,7
"3977",2523,20,1987,"s","LAW","gaussian",2,1,1,4.98130511463845,2.59223985890652,-165.325220458554,7
"3730",4164,14.5,1986,"s","LAW","gaussian",2,3,1,2.98130511463845,-10.4077601410935,-285.325220458554,6
"3939",4043,15,1987,"s","LAW","gaussian",2,1,1,5.98130511463845,6.59223985890652,-165.325220458554,6
"3940",188,15.8,1987,"s","LAW","gaussian",2,2,1,5.98130511463845,6.59223985890652,-165.325220458554,6
"4062",1137,13.8,1988,"s","LAW","gaussian",2,1,1,9.98130511463845,-11.4077601410935,-39.3252204585538,6
"3946",10260,14,1987,"s","LAW","gaussian",2,1,1,4.98130511463845,7.59223985890652,-165.325220458554,4
"4153",8764,17.7,1988,"s","LAW","gaussian",2,1,1,8.98130511463845,-1.40776014109348,-39.3252204585538,5
"4154",8140,14.8,1988,"s","LAW","gaussian",2,1,1,8.98130511463845,-1.40776014109348,-39.3252204585538,5
"3904",3999,17,1987,"s","LAW","gaussian",2,1,1,4.98130511463845,0.592239858906524,-165.325220458554,4
"4125",10420,15.6,1988,"s","LAW","gaussian",2,1,1,11.9813051146384,-4.40776014109348,-39.3252204585538,5
"4605",13534,12.6,1991,"s","LAW","gaussian",2,1,1,1.98130511463845,-1.40776014109348,-82.3252204585538,8
"4572",5725,15,1991,"s","LAW","gaussian",2,1,1,1.98130511463845,-6.40776014109348,-82.3252204585538,8
"4620",3078,13.4,1991,"s","LAW","gaussian",2,0,1,1.98130511463845,0.592239858906524,-82.3252204585538,8
"4621",2819,11.4,1991,"s","LAW","gaussian",2,1,1,1.98130511463845,0.592239858906524,-82.3252204585538,8
"4574",1491,14.2,1991,"s","LAW","gaussian",2,1,1,0.981305114638445,-4.40776014109348,-82.3252204585538,7
"5008",8692,12.5,1993,"s","LAW","gaussian",2,2,1,-2.01869488536155,0.592239858906524,-53.3252204585538,9
"4922",7933,13.2,1993,"s","LAW","gaussian",2,1,1,-2.01869488536155,-6.40776014109348,-53.3252204585538,9
"4548",3105,12.6,1991,"s","LAW","gaussian",2,1,1,0.981305114638445,-12.4077601410935,-82.3252204585538,7
"5027",11720,12.6,1993,"s","LAW","gaussian",2,1,1,-2.01869488536155,2.59223985890652,-53.3252204585538,9
"5031",7592,11,1993,"s","LAW","gaussian",2,1,1,-2.01869488536155,3.59223985890652,-53.3252204585538,8
"5196",12104,8.5,1994,"s","LAW","gaussian",2,1,1,1.98130511463845,-1.40776014109348,-61.3252204585538,8
"5002",9061,14.9,1993,"s","LAW","gaussian",2,1,1,8.98130511463845,-0.407760141093476,-53.3252204585538,7
"4593",5074,14.4,1991,"s","LAW","gaussian",2,1,1,1.98130511463845,-3.40776014109348,-82.3252204585538,5
"4592",2056,15.2,1991,"s","LAW","gaussian",2,1,1,1.98130511463845,-3.40776014109348,-82.3252204585538,5
"5527",13427,10,1996,"s","LAW","gaussian",2,1,1,1.98130511463845,-2.40776014109348,78.6747795414462,10
"5774",8886,6.1,1997,"s","LAW","gaussian",2,0,1,-3.01869488536155,-3.40776014109348,45.6747795414462,10
"5154",8748,11.8,1994,"s","LAW","gaussian",2,1,1,5.98130511463845,-5.40776014109348,-61.3252204585538,7
"4795",2473,11.9,1992,"s","LAW","gaussian",2,1,1,0.981305114638445,17.5922398589065,-175.325220458554,5
