"","id","y","time","trait","measure","family","Sex","CapAgeYears","Twin","jdateMC","birthjdateMC","PopDensMC","MumAge"
"2310",10568,182,1994,"r","HindLeg","gaussian",1,1,0,8.42174732872408,100,-75.1271736853132,4
"2311",12182,179,1994,"r","HindLeg","gaussian",1,2,1,8.42174732872408,100,-75.1271736853132,4
"2312",2656,186,1994,"r","HindLeg","gaussian",1,2,1,8.42174732872408,100,-75.1271736853132,4
"2313",3768,186,1994,"r","HindLeg","gaussian",1,3,0,8.42174732872408,100,-75.1271736853132,4
"2314",8639,184,1994,"r","HindLeg","gaussian",1,4,0,8.42174732872408,100,-75.1271736853132,4
"2317",6109,173,1994,"r","HindLeg","gaussian",1,2,0,8.42174732872408,100,-75.1271736853132,4
"2318",12719,190,1994,"r","HindLeg","gaussian",1,6,0,8.42174732872408,100,-75.1271736853132,4
"2319",10374,187,1994,"r","HindLeg","gaussian",1,4,0,8.42174732872408,100,-75.1271736853132,4
"2322",5205,177,1994,"r","HindLeg","gaussian",2,4,0,8.42174732872408,100,-75.1271736853132,4
"2338",2712,186,1995,"r","HindLeg","gaussian",2,3,0,1.42174732872408,100,-153.127173685313,4
"2339",3586,179,1995,"r","HindLeg","gaussian",1,3,0,1.42174732872408,100,-153.127173685313,4
"2340",6109,174,1995,"r","HindLeg","gaussian",1,3,0,1.42174732872408,100,-153.127173685313,4
"2341",13261,183,1995,"r","HindLeg","gaussian",1,3,0,1.42174732872408,100,-153.127173685313,4
"2342",2656,181,1995,"r","HindLeg","gaussian",1,3,1,1.42174732872408,100,-153.127173685313,4
"2343",12952,177,1995,"r","HindLeg","gaussian",1,3,0,1.42174732872408,100,-153.127173685313,4
"2344",4886,180,1995,"r","HindLeg","gaussian",1,4,0,1.42174732872408,100,-153.127173685313,4
"2345",2240,172,1995,"r","HindLeg","gaussian",1,4,1,1.42174732872408,100,-153.127173685313,4
"2346",5590,181,1995,"r","HindLeg","gaussian",1,5,0,1.42174732872408,100,-153.127173685313,4
"2347",224,178,1995,"r","HindLeg","gaussian",1,5,1,1.42174732872408,100,-153.127173685313,4
"2348",1265,177,1995,"r","HindLeg","gaussian",1,5,1,1.42174732872408,100,-153.127173685313,4
"2352",735,173,1995,"r","HindLeg","gaussian",1,1,0,1.42174732872408,100,-153.127173685313,4
"2353",4750,169,1995,"r","HindLeg","gaussian",1,1,0,1.42174732872408,100,-153.127173685313,4
"2354",13789,199,1995,"r","HindLeg","gaussian",2,2,0,1.42174732872408,100,-153.127173685313,4
"2355",2841,175,1995,"r","HindLeg","gaussian",2,2,0,1.42174732872408,100,-153.127173685313,4
"2356",13136,180,1995,"r","HindLeg","gaussian",1,2,0,1.42174732872408,100,-153.127173685313,4
"2357",7572,186,1995,"r","HindLeg","gaussian",1,2,0,1.42174732872408,100,-153.127173685313,4
"2358",8958,180,1995,"r","HindLeg","gaussian",1,6,0,1.42174732872408,100,-153.127173685313,4
"2359",6317,191,1995,"r","HindLeg","gaussian",2,5,0,1.42174732872408,100,-153.127173685313,4
"2360",3254,194,1995,"r","HindLeg","gaussian",1,3,0,1.42174732872408,100,-153.127173685313,4
"2362",4666,185,1995,"r","HindLeg","gaussian",1,7,0,1.42174732872408,100,-153.127173685313,4
"2363",12023,181,1995,"r","HindLeg","gaussian",1,3,0,1.42174732872408,100,-153.127173685313,4
"2364",850,176,1995,"r","HindLeg","gaussian",1,6,0,1.42174732872408,100,-153.127173685313,4
"2366",13983,182,1995,"r","HindLeg","gaussian",1,4,0,1.42174732872408,100,-153.127173685313,4
"2367",2283,188,1995,"r","HindLeg","gaussian",1,4,0,1.42174732872408,100,-153.127173685313,4
"2368",6599,188,1995,"r","HindLeg","gaussian",1,5,0,1.42174732872408,100,-153.127173685313,4
"2369",6965,180,1995,"r","HindLeg","gaussian",1,2,1,1.42174732872408,100,-153.127173685313,4
"2372",501,173,1995,"r","HindLeg","gaussian",1,3,0,1.42174732872408,100,-153.127173685313,4
"2373",9166,181,1995,"r","HindLeg","gaussian",1,8,0,1.42174732872408,100,-153.127173685313,4
"2374",11652,180,1995,"r","HindLeg","gaussian",1,2,0,1.42174732872408,100,-153.127173685313,4
"2377",12918,190,1995,"r","HindLeg","gaussian",1,6,0,1.42174732872408,100,-153.127173685313,4
"2380",2109,181,1995,"r","HindLeg","gaussian",1,3,0,1.42174732872408,100,-153.127173685313,4
"2382",8052,172,1995,"r","HindLeg","gaussian",1,8,1,1.42174732872408,100,-153.127173685313,4
"2384",13708,183,1995,"r","HindLeg","gaussian",1,7,0,1.42174732872408,100,-153.127173685313,4
"2385",12396,184,1995,"r","HindLeg","gaussian",1,2,0,1.42174732872408,100,-153.127173685313,4
"2386",2725,198,1995,"r","HindLeg","gaussian",2,5,0,1.42174732872408,100,-153.127173685313,4
"2387",3768,182,1995,"r","HindLeg","gaussian",1,4,0,1.42174732872408,100,-153.127173685313,4
"2388",7460,180,1995,"r","HindLeg","gaussian",1,4,0,1.42174732872408,100,-153.127173685313,4
"2393",4422,176,1995,"r","HindLeg","gaussian",1,2,0,1.42174732872408,100,-153.127173685313,4
"2394",630,188,1995,"r","HindLeg","gaussian",2,2,0,1.42174732872408,100,-153.127173685313,4
"2395",2803,198,1995,"r","HindLeg","gaussian",2,6,1,1.42174732872408,100,-153.127173685313,4
"2399",9760,188,1995,"r","HindLeg","gaussian",2,3,1,1.42174732872408,100,-153.127173685313,4
"2401",1971,175,1995,"r","HindLeg","gaussian",1,5,0,1.42174732872408,100,-153.127173685313,4
"2403",10456,180,1995,"r","HindLeg","gaussian",1,6,0,1.42174732872408,100,-153.127173685313,4
"2407",12719,189,1995,"r","HindLeg","gaussian",1,7,0,1.42174732872408,100,-153.127173685313,4
"2408",7189,184,1995,"r","HindLeg","gaussian",1,3,0,1.42174732872408,100,-153.127173685313,4
"2414",7037,191,1995,"r","HindLeg","gaussian",1,2,0,2.42174732872408,100,-153.127173685313,4
"2415",1090,183,1995,"r","HindLeg","gaussian",1,4,0,2.42174732872408,100,-153.127173685313,4
"2418",7638,177,1995,"r","HindLeg","gaussian",1,5,1,3.42174732872408,100,-153.127173685313,4
"2419",6017,194,1995,"r","HindLeg","gaussian",1,2,0,3.42174732872408,100,-153.127173685313,4
"2423",5709,192,1995,"r","HindLeg","gaussian",1,5,0,3.42174732872408,100,-153.127173685313,4
"2424",12635,183,1995,"r","HindLeg","gaussian",1,2,0,3.42174732872408,100,-153.127173685313,4
"2425",10168,165,1995,"r","HindLeg","gaussian",1,3,1,3.42174732872408,100,-153.127173685313,4
"2427",3912,177,1995,"r","HindLeg","gaussian",1,3,0,4.42174732872408,100,-153.127173685313,4
"2430",5625,186,1995,"r","HindLeg","gaussian",1,9,0,4.42174732872408,100,-153.127173685313,4
"2432",4564,183,1995,"r","HindLeg","gaussian",1,9,0,4.42174732872408,100,-153.127173685313,4
"2433",11215,190,1995,"r","HindLeg","gaussian",2,2,0,4.42174732872408,100,-153.127173685313,4
"2434",8137,191,1995,"r","HindLeg","gaussian",2,2,0,4.42174732872408,100,-153.127173685313,4
"2438",3747,196,1995,"r","HindLeg","gaussian",2,2,0,4.42174732872408,100,-153.127173685313,4
"2439",10864,164,1995,"r","HindLeg","gaussian",1,3,1,4.42174732872408,100,-153.127173685313,4
"2441",2083,184,1995,"r","HindLeg","gaussian",1,3,0,4.42174732872408,100,-153.127173685313,4
"2442",5515,194,1995,"r","HindLeg","gaussian",1,5,0,5.42174732872408,100,-153.127173685313,4
"2443",6596,174,1995,"r","HindLeg","gaussian",1,5,1,5.42174732872408,100,-153.127173685313,4
"2444",835,181,1995,"r","HindLeg","gaussian",1,9,0,5.42174732872408,100,-153.127173685313,4
"2445",14262,178,1995,"r","HindLeg","gaussian",1,2,0,5.42174732872408,100,-153.127173685313,4
"2446",11071,188,1995,"r","HindLeg","gaussian",1,2,0,5.42174732872408,100,-153.127173685313,4
"2447",2301,191,1995,"r","HindLeg","gaussian",1,2,1,5.42174732872408,100,-153.127173685313,4
"2452",13544,174,1995,"r","HindLeg","gaussian",1,3,1,5.42174732872408,100,-153.127173685313,4
"2455",3668,193,1995,"r","HindLeg","gaussian",1,7,0,5.42174732872408,100,-153.127173685313,4
"2459",14186,191,1995,"r","HindLeg","gaussian",1,4,1,5.42174732872408,100,-153.127173685313,4
"2460",9270,175,1995,"r","HindLeg","gaussian",1,5,1,5.42174732872408,100,-153.127173685313,4
"2461",968,181,1995,"r","HindLeg","gaussian",1,5,1,5.42174732872408,100,-153.127173685313,4
"2462",10737,182,1995,"r","HindLeg","gaussian",1,2,0,5.42174732872408,100,-153.127173685313,4
"2464",12477,184,1995,"r","HindLeg","gaussian",1,2,0,5.42174732872408,100,-153.127173685313,4
"2470",2767,179,1995,"r","HindLeg","gaussian",1,1,0,5.42174732872408,100,-153.127173685313,4
"2474",468,191,1995,"r","HindLeg","gaussian",1,3,0,5.42174732872408,100,-153.127173685313,4
"2475",12643,185,1995,"r","HindLeg","gaussian",1,6,0,5.42174732872408,100,-153.127173685313,4
"2476",12148,177,1995,"r","HindLeg","gaussian",1,2,1,5.42174732872408,100,-153.127173685313,4
