"","animal","dam","sire"
"13471",6411,3667,567
"13472",5783,7090,10722
"13473",2584,13599,10722
"13474",10241,9212,9083
"13475",10948,2389,13627
"13476",1403,8301,9044
"13477",6712,2457,6347
"13478",11806,2261,9083
"13479",1733,6593,3999
"13480",6037,6525,5495
"13481",6004,3143,575
"13482",907,11599,5495
"13483",12074,9155,555
"13484",4608,3569,11653
"13485",1299,8014,3999
"13486",9513,13606,3999
"13487",12613,4029,4775
"13488",14191,6270,6347
"13489",11920,14253,13132
"13490",7941,10939,575
"13491",10670,10264,9083
"13492",5875,13224,586
"13493",6931,13224,10082
"13494",7298,5356,1957
"13495",13962,11588,5495
"13496",232,5985,8761
"13497",4634,8447,10722
"13498",2625,13697,2960
"13499",13872,1516,6217
"13500",4184,12234,4089
"13501",12664,2804,6217
"13502",13275,8207,5995
"13503",3077,13625,NA
"13504",8605,13099,3999
"13505",4912,9155,10722
"13506",10272,9155,10722
"13507",2142,10153,2517
"13508",8678,11230,3999
"13509",9475,1858,13877
"13510",12994,6957,3999
"13511",6445,13780,434
"13512",14305,2261,12590
"13513",5543,10029,2650
"13514",2153,9212,11711
"13515",9306,13302,575
"13516",12018,2389,13718
"13517",8157,2457,12559
"13518",8558,7090,575
"13519",6823,4515,11653
"13520",173,9737,2650
"13521",928,4029,1399
"13522",4492,13889,434
"13523",6872,8301,3999
"13524",795,1328,9044
"13525",10142,10264,4907
"13526",7114,5985,10082
"13527",545,913,3999
"13528",5018,5356,5371
"13529",10027,12234,901
"13530",2993,13224,2827
"13531",12571,1663,10722
"13532",2131,7986,NA
"13533",6764,7986,10722
"13534",14200,13646,11653
"13535",3214,14253,9044
"13536",7434,527,10696
"13537",4247,6232,3999
"13538",9558,7211,3999
"13539",6203,4051,11653
"13540",13908,1516,9150
"13541",13658,9277,3999
"13542",7419,8085,11763
"13543",7139,8085,NA
"13544",13664,1516,NA
"13545",9057,7882,3493
"13546",5226,477,10722
"13547",9197,12996,3999
"13548",4446,13246,9044
"13549",5750,1663,2650
"13550",3706,2464,11653
"13551",1614,1516,1399
"13552",4938,12408,3999
"13553",6657,13599,10722
"13554",2836,11259,3999
"13555",439,5985,555
"13556",3221,2457,5371
"13557",3148,4029,10082
"13558",7830,7211,12402
"13559",11663,6232,3999
"13560",7995,6232,3999
"13561",883,2024,8734
"13562",10968,7882,3999
"13563",3422,13889,12447
"13564",9291,2389,586
"13565",800,2389,1399
"13566",9538,7986,1399
"13567",13540,7986,1399
"13568",2541,8085,10722
"13569",11108,13224,13669
"13570",5315,13224,6472
"13571",9345,3481,2650
"13572",9274,5356,2650
"13573",11224,6270,9586
"13574",13486,7779,3999
"13575",10373,13843,3999
"13576",948,10601,12530
"13577",11201,12234,2650
"13578",11514,13606,1073
"13579",2796,527,3999
"13580",5510,935,7765
"13581",5812,7099,11653
"13582",1303,6272,434
"13583",5686,14216,2517
"13584",1963,9551,5637
"13585",9297,7117,1073
"13586",13536,2593,2462
"13587",5414,11005,9150
"13588",12193,4486,10415
"13589",4030,8872,8092
"13590",4904,10324,10722
"13591",4121,3081,3999
"13592",3555,3081,3999
"13593",13622,7099,11653
"13594",6559,7020,NA
"13595",10110,2804,9655
"13596",9260,4481,3999
"13597",7842,12575,5538
"13598",11535,7090,434
"13599",7946,1516,4646
"13600",6058,6413,3999
"13601",2259,8085,2650
"13602",3257,12012,3999
"13603",7022,12012,3999
"13604",6893,9212,12882
"13605",8998,10601,4465
"13606",9535,2457,2650
"13607",6452,8474,1073
"13608",2954,4486,2599
"13609",6939,502,10722
"13610",8965,935,9655
"13611",2402,9737,10722
"13612",830,7882,6472
"13613",2591,3481,5538
"13614",11922,13606,12249
"13615",10853,1897,3999
"13616",5983,4029,2650
"13617",5215,6223,9438
"13618",6082,13224,4646
"13619",927,12991,3999
"13620",4286,2165,2650
"13621",9334,6270,8072
"13622",3104,11005,4465
"13623",6994,8728,2650
"13624",3094,1806,434
"13625",5754,12234,901
"13626",2525,12234,2650
"13627",2791,5817,2650
"13628",242,2633,12882
"13629",5469,10119,7430
"13630",5958,9212,12882
"13631",12171,5985,8715
"13632",10608,2604,9586
"13633",3881,3108,555
"13634",11364,5356,8092
"13635",159,7020,3999
"13636",409,8872,11990
"13637",10974,6799,5637
"13638",13192,13224,4646
"13639",11786,11943,5538
"13640",8289,1206,11653
"13641",8493,8170,2650
"13642",14116,4894,7430
"13643",7093,8275,2827
"13644",8969,1148,9864
"13645",13077,2804,7921
"13646",5649,NA,9586
"13647",1666,5994,434
"13648",5230,10012,5538
"13649",3747,2389,12530
"13650",8221,2389,9655
"13651",3594,7986,9150
"13652",5515,8024,8610
"13653",2886,7090,12447
"13654",6824,5032,12249
"13655",9315,1384,434
"13656",1545,527,9586
"13657",6584,6656,11653
"13658",676,6822,10722
"13659",599,12144,3999
"13660",6664,6718,13422
"13661",2808,10860,528
"13662",9470,2670,12646
"13663",13750,3143,2650
"13664",8857,5356,NA
"13665",8283,8872,NA
"13666",4373,386,10722
"13667",8690,13625,NA
"13668",12948,704,5538
"13669",2986,6413,11653
"13670",733,11728,2650
"13671",10356,4029,10253
"13672",54,6270,901
"13673",7630,5817,13296
"13674",11979,10119,10722
"13675",3380,6263,9586
"13676",9161,7882,12249
"13677",9010,935,901
"13678",10072,2738,13258
"13679",4946,11819,13422
"13680",5484,7096,2650
"13681",4969,3481,2650
"13682",6458,2457,11653
"13683",924,6538,12726
"13684",1502,9212,901
"13685",198,4375,11653
"13686",5342,10601,4646
"13687",7752,11005,1436
"13688",7859,5356,9655
"13689",13824,1897,12447
"13690",2230,1516,12530
"13691",5006,386,9586
"13692",12679,8872,13527
"13693",2400,5985,6472
"13694",11442,14077,2650
"13695",2990,11943,2650
"13696",10805,13864,2650
"13697",558,13200,2650
"13698",8353,13224,4479
"13699",3309,13224,4479
"13700",4142,12991,10722
"13701",7068,7020,6826
"13702",2568,3825,10722
"13703",5646,12234,2827
"13704",6948,3786,1073
"13705",6194,12655,9761
"13706",2478,9750,1455
"13707",9925,13889,10722
"13708",6320,1706,2650
"13709",5347,2604,NA
"13710",13792,2604,NA
"13711",10582,6799,11653
"13712",392,6799,11653
"13713",12889,4486,NA
"13714",2816,6223,NA
"13715",1477,8106,6826
"13716",9904,10650,NA
"13717",8045,2633,6826
"13718",13892,NA,2650
"13719",10003,5448,NA
"13720",10427,3965,NA
"13721",5825,14158,NA
"13722",6330,9750,NA
"13723",11759,13224,NA
"13724",9624,13224,NA
"13725",9813,7020,NA
"13726",3261,4486,NA
"13727",10799,9212,NA
"13728",10077,9212,NA
"13729",10786,11633,NA
"13730",5239,2877,NA
"13731",8543,2037,NA
"13732",11740,13498,NA
"13733",291,6270,NA
"13734",7039,6270,NA
"13735",6642,1182,NA
"13736",13874,1516,NA
"13737",6121,11819,NA
"13738",5970,7406,NA
"13739",2505,12141,NA
"13740",6905,14096,NA
"13741",1274,8847,NA
"13742",4937,2633,NA
"13743",128,8106,NA
"13744",7199,10601,NA
"13745",7851,5356,NA
"13746",13142,2457,NA
"13747",8250,2457,NA
"13748",10596,935,NA
"13749",13737,4029,NA
"13750",6627,1516,NA
"13751",5047,7882,NA
"13752",1862,2604,NA
"13753",7737,6223,NA
"13754",4118,8085,NA
"13755",8775,12234,NA
"13756",6241,12234,NA
"13757",7242,12655,NA
"13758",9494,11005,NA
"13759",6602,9627,NA
"13760",4585,8872,NA
"13761",1275,2804,NA
"13762",5832,10650,NA
"13763",4607,5817,NA
"13764",6797,2738,NA
"13765",4174,1148,NA
"13766",9195,5817,NA
"13767",4760,6223,NA
"13768",7061,13498,NA
"13769",8693,935,NA
"13770",425,2457,NA
"13771",5391,11819,NA
"13772",3585,7406,NA
"13773",623,7882,NA
"13774",9316,10601,NA
"13775",7080,8085,NA
"13776",5752,8085,NA
"13777",10649,12655,NA
"13778",1774,4029,NA
"13779",5911,2604,NA
"13780",8753,2633,NA
"13781",9651,8872,NA
"13782",12212,11005,NA
"13783",10542,2804,NA
"13784",8986,5356,NA
"13785",587,5985,NA
"13786",6844,10650,NA
"13787",5327,12234,NA
"13788",14186,12234,NA
"13789",8746,1592,NA
"13790",12452,14096,NA
"13791",1875,2037,NA
"13792",2447,12141,NA
"13793",11605,1182,NA
"13794",712,1516,NA
"13795",9391,6464,NA
"13796",13391,418,NA
"13797",5134,5985,NA
"13798",5220,8106,NA
"13799",4156,13625,NA
"13800",4764,10368,NA
"13801",12958,9472,NA
"13802",3428,2269,NA
"13803",12417,11643,NA
"13804",1162,6270,NA
"13805",5935,8847,NA
"13806",1013,2738,NA
"13807",5016,1148,NA
"13808",447,9627,NA
"13809",7716,10451,12398
"13810",5566,10451,12398
"13811",6754,13623,1153
"13812",3414,13623,10042
"13813",4611,7725,521
"13814",12586,5914,9368
"13815",5259,12799,12398
"13816",405,7316,470
"13817",12794,7779,470
"13818",11050,8014,12398
"13819",13784,7725,4572
"13820",6184,13623,4565
"13821",13922,12909,12398
"13822",13895,13665,1454
"13823",9032,14047,12398
"13824",5597,2977,6302
"13825",2482,11467,NA
"13826",12852,13370,12398
"13827",1307,12330,12551
"13828",778,13812,12398
"13829",9163,13623,1679
"13830",5953,5914,13479
"13831",2540,11465,9966
"13832",6077,2261,12398
"13833",8887,10841,12398
"13834",5231,9076,9966
"13835",3349,5914,9999
"13836",69,4791,12398
"13837",3041,9286,12398
"13838",6649,13623,4400
"13839",2812,6172,6302
"13840",5261,13646,12398
"13841",794,12799,6302
"13842",12796,8346,12398
"13843",11462,10844,12398
"13844",1923,13780,12398
"13845",1276,8989,3411
"13846",7443,911,5368
"13847",5232,911,5368
"13848",11656,7099,12398
"13849",7935,8791,12398
"13850",1092,2898,12398
"13851",14221,12898,5368
"13852",13798,485,11966
"13853",7721,2381,5368
"13854",7577,3875,7377
"13855",10979,518,12398
"13856",3782,12909,5368
"13857",7488,13623,6938
"13858",6447,5914,5269
"13859",2383,10264,12398
"13860",10917,10844,5368
"13861",11102,913,12398
"13862",2903,6947,14130
"13863",13062,5335,5368
"13864",5081,13606,12398
"13865",12672,4029,12398
"13866",8338,8447,12398
"13867",5602,7163,12398
"13868",7814,11602,12398
"13869",5615,8198,12398
"13870",11732,6704,4400
"13871",7016,3821,3411
"13872",2329,796,2827
"13873",10527,13932,NA
"13874",4340,6294,4646
"13875",1216,3111,11451
"13876",11222,11716,12398
"13877",10213,13360,13009
"13878",1990,3875,6291
"13879",11532,485,11711
"13880",8054,4150,12398
"13881",8152,10891,12398
"13882",5717,2559,12398
"13883",14212,1826,12398
"13884",2072,7986,12398
"13885",12307,12408,12398
"13886",1721,13623,4907
"13887",6961,3953,7155
"13888",14185,5914,9083
"13889",12510,6704,6651
"13890",2240,13302,12398
"13891",12806,1977,12398
"13892",547,11166,12398
"13893",10066,565,12398
"13894",7666,6091,10722
"13895",3275,5947,13315
"13896",3994,5841,3999
"13897",6408,11166,12398
"13898",504,5688,5368
"13899",12570,10101,12398
"13900",9788,7099,12398
"13901",8330,5432,12398
"13902",2693,1718,12398
"13903",8480,12929,12398
"13904",8959,2871,12398
"13905",7826,485,901
"13906",6251,5432,12398
"13907",11883,9896,12398
"13908",3149,10119,12398
"13909",5407,3875,3999
"13910",10319,5994,2978
"13911",9759,9286,5368
"13912",5130,6916,12398
"13913",2367,4150,12398
"13914",10664,5841,4084
"13915",12172,5914,4646
"13916",6085,2559,12398
"13917",9763,13894,12398
"13918",1722,1498,12398
"13919",5281,5568,12398
"13920",10592,13623,7095
"13921",11915,1706,12398
"13922",7213,4404,12398
"13923",6785,5229,5368
"13924",11498,1806,12398
"13925",8405,7779,12398
"13926",110,7099,12398
"13927",6579,6091,13718
"13928",4161,3953,3999
"13929",2085,3813,12398
"13930",13856,518,12398
"13931",9384,2381,12398
"13932",6090,5032,12398
"13933",4669,6704,12398
"13934",8991,6656,5368
"13935",1715,10029,5368
"13936",5071,9212,5368
"13937",13898,5914,7610
"13938",7539,1312,5368
"13939",4462,13623,13718
"13940",10938,3875,4775
"13941",5023,10264,5368
"13942",873,3953,8092
"13943",10145,8170,5368
"13944",8470,5229,5368
"13945",12140,6091,2462
"13946",1931,6704,8092
"13947",7053,9197,13495
"13948",11264,6823,1399
"13949",3125,8157,11653
"13950",12041,3916,5368
"13951",1888,5018,10722
"13952",1890,5841,NA
"13953",5427,10859,5368
"13954",1200,10859,5368
"13955",10212,11599,4247
"13956",3803,10450,5368
"13957",1765,3875,8092
"13958",831,6704,901
"13959",2454,5841,2599
"13960",13610,5841,8092
"13961",11082,5229,5368
"13962",13059,883,10722
"13963",7837,6162,5368
"13964",168,12786,6657
"13965",8351,12786,6657
"13966",10018,5018,586
"13967",2895,4150,5368
"13968",4141,4150,5368
"13969",4216,3953,4117
"13970",13844,11224,6657
"13971",2706,4446,609
"13972",3910,13623,12530
"13973",2658,3148,2650
"13974",5272,8157,9150
"13975",12356,10142,12402
"13976",9329,10264,5368
"13977",1339,11514,9655
"13978",8165,5914,901
"13979",11385,2993,5590
"13980",8706,1733,2462
"13981",7481,5233,4247
"13982",12434,13421,5368
"13983",11971,10853,9655
"13984",9817,3869,5368
"13985",9174,9093,5368
"13986",10756,9212,5368
"13987",7635,1733,7474
"13988",34,3875,12249
"13989",6403,9737,5368
"13990",181,6593,9098
"13991",981,8955,5368
"13992",1458,12948,10722
"13993",7860,5841,901
"13994",13940,5841,901
"13995",7165,6806,5368
"13996",11992,13894,5368
"13997",13905,1806,5368
"13998",4258,5018,11990
"13999",3653,5555,5368
"14000",9273,8998,12200
"14001",7135,9334,5364
"14002",14330,9334,NA
"14003",10656,830,4646
"14004",637,7946,13296
"14005",8205,7892,3257
"14006",3141,927,NA
"14007",11319,6939,4247
"14008",11378,3081,5368
"14009",13010,2591,11653
"14010",963,4373,9455
"14011",11958,6893,586
"14012",12733,2525,7966
"14013",8499,6704,11990
"14014",1576,7509,9306
"14015",7555,2993,NA
"14016",1058,2993,NA
"14017",5871,7068,NA
"14018",1235,10356,NA
"14019",50,6458,NA
"14020",3997,10805,NA
"14021",10907,6893,NA
"14022",12830,733,NA
"14023",13249,2986,NA
"14024",10994,3380,NA
"14025",6639,2568,NA
"14026",754,2591,NA
"14027",9485,6994,NA
"14028",11276,3875,NA
"14029",11034,5914,NA
"14030",6988,2993,NA
"14031",10357,11922,NA
"14032",9162,830,NA
"14033",5224,795,NA
"14034",5559,5018,NA
"14035",12467,4373,NA
"14036",13762,9334,NA
"14037",12205,5841,NA
"14038",7533,7946,NA
"14039",12783,5914,NA
"14040",11536,6994,NA
"14041",12546,6939,NA
"14042",217,6704,NA
"14043",1555,2259,NA
"14044",12035,12948,NA
"14045",7895,11978,NA
"14046",79,2986,NA
"14047",3545,7946,NA
"14048",2522,830,NA
"14049",5030,9334,NA
"14050",14193,8998,NA
"14051",5437,8998,NA
"14052",6450,7859,NA
"14053",14081,6994,NA
"14054",7475,5018,NA
"14055",11705,11922,NA
"14056",2028,4373,NA
"14057",3828,3875,NA
"14058",12848,6939,NA
"14059",6225,5841,NA
"14060",12941,5841,NA
"14061",3412,3380,NA
"14062",10552,2591,NA
"14063",451,5914,NA
"14064",8918,8982,NA
"14065",3187,7199,NA
"14066",8070,7859,NA
"14067",379,12948,NA
"14068",14219,8998,NA
"14069",8984,5841,NA
"14070",6274,5047,NA
"14071",10399,2568,NA
"14072",5592,795,NA
"14073",1233,7443,NA
"14074",13231,7443,901
"14075",12206,405,12559
"14076",9687,12586,9178
"14077",8893,7193,778
"14078",4470,5259,12398
"14079",5969,6184,6148
"14080",6364,5953,7095
"14081",12073,13099,2540
"14082",4871,6077,521
"14083",1726,9896,5231
"14084",1582,11468,5231
"14085",12347,6184,12398
"14086",12553,2261,2540
"14087",10634,6077,12398
"14088",2997,8887,12398
"14089",11322,5953,7350
"14090",10741,69,9083
"14091",2441,11462,11778
"14092",8604,1092,4646
"14093",4816,5259,9083
"14094",630,986,5231
"14095",10672,14221,3999
"14096",10175,5259,13718
"14097",8167,6077,NA
"14098",5304,6184,7377
"14099",6491,3041,4479
"14100",3878,7488,521
"14101",1075,7443,2127
"14102",14095,13798,6148
"14103",6309,7721,13627
"14104",6068,11102,10082
"14105",1062,8887,NA
"14106",1513,7488,586
"14107",12807,13798,8785
"14108",10946,14221,7095
"14109",2042,7443,4084
"14110",5785,6077,4646
"14111",13179,3041,7839
"14112",1697,7721,1399
"14113",4715,5259,6217
"14114",1670,6184,2978
"14115",9972,3782,12882
"14116",1874,7577,7088
"14117",6772,13798,5371
"14118",4237,3782,9655
"14119",2677,7721,1436
"14120",12505,14221,7839
"14121",4202,10891,2812
"14122",10918,1733,5130
"14123",12198,3041,2599
"14124",11841,5259,5368
"14125",4130,5283,2812
"14126",4193,7577,5885
"14127",5771,6184,7765
"14128",11131,6785,1073
"14129",6846,9763,1399
"14130",6999,14200,5130
"14131",6610,10319,9655
"14132",9548,1378,14185
"14133",10383,6077,9700
"14134",2675,8054,10722
"14135",657,8330,NA
"14136",11852,8330,1399
"14137",5417,2367,7980
"14138",9981,7443,NA
"14139",863,12172,7839
"14140",2767,9384,9655
"14141",9154,NA,2812
"14142",2900,7721,2517
"14143",14009,7443,4117
"14144",1346,8054,9655
"14145",492,14221,4479
"14146",10258,6644,5130
"14147",12816,3041,7839
"14148",5939,13421,6251
"14149",9574,13421,6251
"14150",12216,6077,6251
"14151",7662,8330,3999
"14152",3972,5259,8825
"14153",4667,6184,8610
"14154",2064,10029,7539
"14155",5360,1990,2517
"14156",10143,7577,901
"14157",8535,4015,14185
"14158",13397,11915,2517
"14159",11428,13149,14185
"14160",13228,10938,12447
"14161",2722,2367,13495
"14162",9214,13898,434
"14163",5385,12172,3999
"14164",12099,12172,3999
"14165",9226,8515,1721
"14166",614,5071,4646
"14167",1489,13856,6472
"14168",10033,12575,14185
"14169",9975,9872,6447
"14170",13366,3782,609
"14171",4171,3221,1721
"14172",3638,9550,14185
"14173",10724,8470,5590
"14174",9043,13798,10722
"14175",3220,4914,5231
"14176",14145,7443,9150
"14177",2063,13798,567
"14178",1698,14221,13296
"14179",13902,14221,11653
"14180",11998,7721,11653
"14181",7203,11915,10253
"14182",7008,10938,8653
"14183",7502,8165,10722
"14184",12276,8054,901
"14185",11088,2375,14185
"14186",2881,3041,12530
"14187",11771,2367,6472
"14188",10160,2367,6472
"14189",8871,7577,8159
"14190",9521,6184,586
"14191",7674,6077,14184
"14192",660,1806,5407
"14193",4519,5259,2650
"14194",2843,1990,12882
"14195",12311,2804,5407
"14196",8133,10212,8777
"14197",909,12268,14185
"14198",14236,8722,14185
"14199",9829,8706,9150
"14200",1564,12434,NA
"14201",9227,3653,NA
"14202",12050,6077,NA
"14203",8656,4258,NA
"14204",7359,8706,NA
"14205",4851,981,NA
"14206",12511,12783,NA
"14207",11112,181,NA
"14208",120,14221,NA
"14209",8477,8165,NA
"14210",10150,7443,NA
"14211",9807,6077,NA
"14212",8122,8054,NA
"14213",9230,3041,NA
"14214",1129,5259,NA
"14215",7964,11915,NA
"14216",264,11915,NA
"14217",1407,7577,NA
"14218",13880,6184,NA
"14219",13755,2367,NA
"14220",11138,2367,NA
"14221",2005,13798,NA
"14222",9815,7721,NA
"14223",2915,10212,NA
"14224",9008,8330,NA
"14225",3404,8330,NA
"14226",70,14221,NA
"14227",5332,7721,NA
"14228",1884,1990,NA
"14229",6643,14221,NA
"14230",13692,10212,NA
"14231",9319,7443,NA
"14232",4628,11915,NA
"14233",13159,13798,NA
"14234",13537,3653,NA
"14235",1344,11082,NA
"14236",668,8706,NA
"14237",5571,8054,NA
"14238",1181,10938,NA
"14239",13377,7577,NA
"14240",9255,3041,NA
"14241",12299,181,NA
"14242",5200,6077,NA
"14243",3928,6077,NA
"14244",4478,8165,NA
"14245",554,8330,NA
"14246",2336,8330,NA
"14247",5731,5259,NA
"14248",11122,6184,NA
"14249",757,7721,NA
"14250",6367,2367,NA
"14251",8078,1990,NA
"14252",10743,981,NA
"14253",6786,12783,NA
"14254",13571,11082,NA
"14255",14208,10938,NA
"14256",6145,7533,NA
"14257",9902,4258,NA
"14258",9176,4816,521
"14259",1627,12347,13301
"14260",6904,12347,9655
"14261",5806,3220,8825
"14262",2869,4375,9154
"14263",8420,12347,4646
"14264",13790,3220,6472
"14265",12043,1233,11658
"14266",8288,4715,9655
"14267",1575,12408,9154
"14268",13072,NA,630
"14269",14284,5360,NA
"14270",1992,8085,3972
"14271",2683,10258,1765
"14272",1984,12347,11653
"14273",13286,2024,3972
"14274",1417,10143,5371
"14275",506,3220,6472
"14276",1306,7662,2650
"14277",9723,4667,4367
"14278",9591,14009,13296
"14279",7713,1233,901
"14280",5941,1346,11653
"14281",14294,2064,NA
"14282",4469,4715,6826
"14283",6,1352,9154
"14284",8424,8871,NA
"14285",12005,1698,NA
"14286",6724,10143,NA
"14287",2060,9829,NA
"14288",10491,4667,NA
"14289",4263,1233,NA
"14290",11434,12347,NA
"14291",221,9043,NA
"14292",12427,7662,NA
"14293",4442,2064,NA
"14294",7441,14009,NA
"14295",11417,3220,NA
"14296",11914,2881,NA
"14297",6953,12216,NA
"14298",1704,4715,NA
"14299",333,10258,NA
"14300",4357,9043,NA
"14301",9982,3220,NA
"14302",10288,4667,NA
"14303",10032,14009,NA
"14304",13194,12347,NA
"14305",7168,10160,NA
"14306",13490,9521,NA
"14307",6180,4715,NA
"14308",13936,12216,NA
"14309",11982,2881,NA
"14310",8436,7674,NA
"14311",4766,1233,NA
"14312",7599,10150,NA
"14313",337,11138,NA
"14314",13723,3404,NA
"14315",9240,1407,NA
"14316",9284,8122,NA
"14317",4737,10258,NA
"14318",9363,2915,NA
"14319",13754,70,NA
"14320",9205,2064,NA
"14321",9762,7662,NA
"14322",4550,2869,NA
"14323",430,9277,13072
"14324",12137,2869,5368
"14325",12507,506,NA
"14326",5952,8420,NA
"14327",11875,2869,NA
"14328",3475,2869,NA
"14329",5415,1984,NA
"14330",9853,8420,NA
"14331",5285,11417,NA
"14332",753,506,NA
