"","id","y","time","trait","measure","family","CapAgeYears","Twin","jdateMC","birthjdateMC","PopDensMC","MumAge"
"4620",3078,173,1991,"s","LMHL","gaussian",0,1,2.24155405405406,1.00168918918919,-85.004222972973,8
"4621",2819,120,1991,"s","LMHL","gaussian",1,1,2.24155405405406,1.00168918918919,-85.004222972973,8
"4574",1491,175,1991,"s","LMHL","gaussian",1,1,1.24155405405406,-3.99831081081081,-85.004222972973,7
"5008",8692,133,1993,"s","LMHL","gaussian",2,1,-1.75844594594594,1.00168918918919,-56.004222972973,9
"4922",7933,47,1993,"s","LMHL","gaussian",1,1,-1.75844594594594,-5.99831081081081,-56.004222972973,9
"4548",3105,166,1991,"s","LMHL","gaussian",1,1,1.24155405405406,-11.9983108108108,-85.004222972973,7
"5027",11720,77,1993,"s","LMHL","gaussian",1,1,-1.75844594594594,3.00168918918919,-56.004222972973,9
"5031",7592,96,1993,"s","LMHL","gaussian",1,1,-1.75844594594594,4.00168918918919,-56.004222972973,8
"5002",9061,128,1993,"s","LMHL","gaussian",1,1,9.24155405405406,0.00168918918919303,-56.004222972973,7
"4593",5074,138,1991,"s","LMHL","gaussian",1,1,2.24155405405406,-2.99831081081081,-85.004222972973,5
"4592",2056,170,1991,"s","LMHL","gaussian",1,1,2.24155405405406,-2.99831081081081,-85.004222972973,5
"5527",13427,130,1996,"s","LMHL","gaussian",1,1,2.24155405405406,-1.99831081081081,75.995777027027,10
"5774",8886,53,1997,"s","LMHL","gaussian",0,1,-2.75844594594594,-2.99831081081081,42.995777027027,10
"4795",2473,106,1992,"s","LMHL","gaussian",1,1,1.24155405405406,18.0016891891892,-178.004222972973,5
"5034",10773,159,1993,"s","LMHL","gaussian",1,1,2.24155405405406,4.00168918918919,-56.004222972973,6
"5203",12168,155,1994,"s","LMHL","gaussian",0,1,2.24155405405406,-0.998310810810807,-64.004222972973,7
"5215",13559,164,1994,"s","LMHL","gaussian",1,1,6.24155405405406,3.00168918918919,-64.004222972973,7
"5216",11778,166,1994,"s","LMHL","gaussian",1,1,4.24155405405406,3.00168918918919,-64.004222972973,7
"4596",7183,120,1991,"s","LMHL","gaussian",1,1,2.24155405405406,-1.99831081081081,-85.004222972973,4
"4972",6912,114,1993,"s","LMHL","gaussian",6,1,2.24155405405406,-1.99831081081081,-56.004222972973,6
"4971",9678,85,1993,"s","LMHL","gaussian",1,1,2.24155405405406,-1.99831081081081,-56.004222972973,6
"4646",9794,150,1991,"s","LMHL","gaussian",1,1,1.24155405405406,3.00168918918919,-85.004222972973,3
"4662",12171,169,1991,"s","LMHL","gaussian",1,1,1.24155405405406,3.00168918918919,-85.004222972973,3
"5046",12780,167,1993,"s","LMHL","gaussian",1,1,-1.75844594594594,4.00168918918919,-56.004222972973,5
"5204",13182,160,1994,"s","LMHL","gaussian",1,1,4.24155405405406,0.00168918918919303,-64.004222972973,6
"5386",2114,78,1995,"s","LMHL","gaussian",2,1,1.24155405405406,7.00168918918919,-142.004222972973,7
"5608",6041,103,1996,"s","LMHL","gaussian",1,1,1.24155405405406,6.00168918918919,75.995777027027,8
"6047",4433,130,1998,"s","LMHL","gaussian",1,1,-2.75844594594594,-1.99831081081081,91.995777027027,10
"6048",7257,119,1998,"s","LMHL","gaussian",1,1,-2.75844594594594,-1.99831081081081,91.995777027027,10
"5569",13721,149,1996,"s","LMHL","gaussian",1,1,1.24155405405406,0.00168918918919303,75.995777027027,7
"5570",14123,85,1996,"s","LMHL","gaussian",1,1,1.24155405405406,0.00168918918919303,75.995777027027,7
"4919",10031,110,1993,"s","LMHL","gaussian",1,1,1.24155405405406,-5.99831081081081,-56.004222972973,4
"5568",7924,118,1996,"s","LMHL","gaussian",1,1,1.24155405405406,2.00168918918919,75.995777027027,7
"6368",10634,38,1999,"s","LMHL","gaussian",6,1,-4.75844594594594,9.00168918918919,-174.004222972973,9
"6080",8505,146,1998,"s","LMHL","gaussian",1,1,0.241554054054063,1.00168918918919,91.995777027027,8
"5778",3648,122,1997,"s","LMHL","gaussian",1,1,1.24155405405406,-2.99831081081081,42.995777027027,7
"5509",5133,147,1996,"s","LMHL","gaussian",1,1,1.24155405405406,-13.9983108108108,75.995777027027,6
"6025",4572,126,1998,"s","LMHL","gaussian",1,1,-2.75844594594594,-4.99831081081081,91.995777027027,8
"4916",11911,118,1993,"s","LMHL","gaussian",1,1,-1.75844594594594,-5.99831081081081,-56.004222972973,3
"5888",13563,103,1997,"s","LMHL","gaussian",1,1,-2.75844594594594,9.00168918918919,42.995777027027,7
"5187",11800,145,1994,"s","LMHL","gaussian",1,1,4.24155405405406,-2.99831081081081,-64.004222972973,4
"5822",9117,146,1997,"s","LMHL","gaussian",1,1,-2.75844594594594,0.00168918918919303,42.995777027027,7
"4983",1875,135,1993,"s","LMHL","gaussian",1,1,2.24155405405406,-0.998310810810807,-56.004222972973,3
"5652",12785,139,1996,"s","LMHL","gaussian",1,1,1.24155405405406,19.0016891891892,75.995777027027,6
"5653",9578,76,1996,"s","LMHL","gaussian",1,1,1.24155405405406,19.0016891891892,75.995777027027,6
"5611",1382,115,1996,"s","LMHL","gaussian",1,1,1.24155405405406,7.00168918918919,75.995777027027,5
"5612",5789,88,1996,"s","LMHL","gaussian",1,1,1.24155405405406,7.00168918918919,75.995777027027,5
"6003",8697,91,1998,"s","LMHL","gaussian",1,1,-2.75844594594594,-5.99831081081081,91.995777027027,7
"5361",9816,74,1995,"s","LMHL","gaussian",4,1,1.24155405405406,4.00168918918919,-142.004222972973,4
"5852",13755,84,1997,"s","LMHL","gaussian",1,1,-2.75844594594594,3.00168918918919,42.995777027027,5
"6001",1304,94,1998,"s","LMHL","gaussian",1,1,-2.75844594594594,-4.99831081081081,91.995777027027,6
"5519",11092,133,1996,"s","LMHL","gaussian",1,1,2.24155405405406,-2.99831081081081,75.995777027027,4
"5591",4877,110,1996,"s","LMHL","gaussian",0,1,1.24155405405406,5.00168918918919,75.995777027027,4
"7503",9712,192,2003,"s","LMHL","gaussian",2,1,1.24155405405406,-7.99831081081081,-5.00422297297297,11
"5908",6472,126,1997,"s","LMHL","gaussian",0,1,-2.75844594594594,17.0016891891892,42.995777027027,5
"5909",10995,106,1997,"s","LMHL","gaussian",1,1,-2.75844594594594,17.0016891891892,42.995777027027,5
"5226",2784,145,1994,"s","LMHL","gaussian",1,1,4.24155405405406,-6.99831081081081,-64.004222972973,2
"5602",980,165,1996,"s","LMHL","gaussian",1,1,1.24155405405406,6.00168918918919,75.995777027027,4
"5782",1095,82,1997,"s","LMHL","gaussian",1,1,1.24155405405406,-3.99831081081081,42.995777027027,5
"5783",10940,81,1997,"s","LMHL","gaussian",0,1,1.24155405405406,-3.99831081081081,42.995777027027,5
"7617",2250,136,2003,"s","LMHL","gaussian",4,1,1.24155405405406,4.00168918918919,-5.00422297297297,10
"7828",2245,64,2004,"s","LMHL","gaussian",1,1,-1.75844594594594,-5.99831081081081,171.995777027027,11
"6496",9793,75,2000,"s","LMHL","gaussian",0,1,-5.75844594594594,-2.99831081081081,-38.004222972973,7
"7922",3268,76,2004,"s","LMHL","gaussian",1,1,-1.75844594594594,-0.998310810810807,171.995777027027,11
"6707",798,74,2001,"s","LMHL","gaussian",1,1,-6.75844594594594,-6.99831081081081,151.995777027027,8
"6683",7290,146,2001,"s","LMHL","gaussian",1,1,-0.758445945945937,-5.99831081081081,151.995777027027,8
"6765",9605,88,2001,"s","LMHL","gaussian",1,1,-0.758445945945937,-5.99831081081081,151.995777027027,8
"5543",8580,155,1996,"s","LMHL","gaussian",1,1,5.24155405405406,0.00168918918919303,75.995777027027,3
"6332",8828,127,1999,"s","LMHL","gaussian",1,1,-4.75844594594594,3.00168918918919,-174.004222972973,6
"6046",2166,141,1998,"s","LMHL","gaussian",1,1,-1.75844594594594,-1.99831081081081,91.995777027027,5
"6763",13185,125,2001,"s","LMHL","gaussian",1,1,-0.758445945945937,-1.99831081081081,151.995777027027,7
"5603",3753,101,1996,"s","LMHL","gaussian",1,1,1.24155405405406,3.00168918918919,75.995777027027,2
"7512",12048,105,2003,"s","LMHL","gaussian",1,1,-1.75844594594594,-5.99831081081081,-5.00422297297297,8
"7885",10474,44,2004,"s","LMHL","gaussian",1,1,4.24155405405406,-2.99831081081081,171.995777027027,9
"7879",4409,78,2004,"s","LMHL","gaussian",1,1,-1.75844594594594,-2.99831081081081,171.995777027027,9
"6676",9143,102,2001,"s","LMHL","gaussian",1,1,-6.75844594594594,-2.99831081081081,151.995777027027,6
"7239",3333,86,2002,"s","LMHL","gaussian",2,1,-1.75844594594594,-1.99831081081081,-164.004222972973,7
"7598",13085,59,2003,"s","LMHL","gaussian",2,1,-1.75844594594594,7.00168918918919,-5.00422297297297,8
"7776",6391,97,2004,"s","LMHL","gaussian",0,1,-1.75844594594594,-12.9983108108108,171.995777027027,9
"7777",1496,60,2004,"s","LMHL","gaussian",1,1,-1.75844594594594,-12.9983108108108,171.995777027027,9
"6722",3581,84,2001,"s","LMHL","gaussian",0,1,-4.75844594594594,-2.99831081081081,151.995777027027,6
"6726",9807,126,2001,"s","LMHL","gaussian",0,1,-4.75844594594594,-2.99831081081081,151.995777027027,6
"7967",7817,135,2004,"s","LMHL","gaussian",1,1,-1.75844594594594,-5.99831081081081,171.995777027027,8
"6524",3070,62,2000,"s","LMHL","gaussian",2,1,-5.75844594594594,-1.99831081081081,-38.004222972973,4
"6681",2201,122,2001,"s","LMHL","gaussian",1,1,-6.75844594594594,4.00168918918919,151.995777027027,5
"8420",1238,28,2006,"s","LMHL","gaussian",1,1,2.24155405405406,-2.99831081081081,-32.004222972973,10
"8017",3428,62,2004,"s","LMHL","gaussian",0,1,-1.75844594594594,8.00168918918919,171.995777027027,8
"8018",832,80,2004,"s","LMHL","gaussian",1,1,-1.75844594594594,8.00168918918919,171.995777027027,8
"6691",4685,112,2001,"s","LMHL","gaussian",1,1,-11.7584459459459,-1.99831081081081,151.995777027027,5
"6779",13642,82,2001,"s","LMHL","gaussian",1,1,6.24155405405406,-6.99831081081081,151.995777027027,4
"6746",8699,105,2001,"s","LMHL","gaussian",1,1,-3.75844594594594,-0.998310810810807,151.995777027027,4
"7607",10386,67,2003,"s","LMHL","gaussian",2,1,1.24155405405406,8.00168918918919,-5.00422297297297,6
"7608",2299,137,2003,"s","LMHL","gaussian",1,1,1.24155405405406,8.00168918918919,-5.00422297297297,6
"7840",8069,109,2004,"s","LMHL","gaussian",1,1,-1.75844594594594,-3.99831081081081,171.995777027027,6
"9248",5689,147,2009,"s","LMHL","gaussian",1,1,-1.75844594594594,-6.99831081081081,117.995777027027,11
"7888",724,120,2004,"s","LMHL","gaussian",1,1,4.24155405405406,-1.99831081081081,171.995777027027,7
"8516",12981,46,2006,"s","LMHL","gaussian",1,1,-5.75844594594594,2.00168918918919,-32.004222972973,7
"7864",5987,115,2004,"s","LMHL","gaussian",1,1,1.24155405405406,-1.99831081081081,171.995777027027,5
"7966",7869,145,2004,"s","LMHL","gaussian",1,1,-1.75844594594594,-0.998310810810807,171.995777027027,5
"8634",9519,73,2007,"s","LMHL","gaussian",1,1,-0.758445945945937,-5.99831081081081,-52.004222972973,7
"7950",3338,97,2004,"s","LMHL","gaussian",1,1,1.24155405405406,4.00168918918919,171.995777027027,4
"7951",9234,128,2004,"s","LMHL","gaussian",1,1,1.24155405405406,4.00168918918919,171.995777027027,4
"8450",10155,81,2006,"s","LMHL","gaussian",1,1,-5.75844594594594,2.00168918918919,-32.004222972973,6
"8451",932,68,2006,"s","LMHL","gaussian",1,1,-5.75844594594594,2.00168918918919,-32.004222972973,6
"8878",10677,64,2008,"s","LMHL","gaussian",1,1,-0.758445945945937,-7.99831081081081,67.995777027027,8
"8673",4414,54,2007,"s","LMHL","gaussian",1,1,1.24155405405406,-2.99831081081081,-52.004222972973,7
"7587",3689,143,2003,"s","LMHL","gaussian",1,1,1.24155405405406,6.00168918918919,-5.00422297297297,3
"9319",9115,41,2009,"s","LMHL","gaussian",1,1,3.24155405405406,-8.99831081081081,117.995777027027,9
"7861",7321,102,2004,"s","LMHL","gaussian",1,1,-1.75844594594594,-1.99831081081081,171.995777027027,4
"8752",9094,107,2007,"s","LMHL","gaussian",1,1,-4.75844594594594,14.0016891891892,-52.004222972973,6
"9530",1656,118,2010,"s","LMHL","gaussian",1,1,-4.75844594594594,-4.99831081081081,172.995777027027,9
"9200",8855,129,2009,"s","LMHL","gaussian",1,1,-2.75844594594594,-1.99831081081081,117.995777027027,8
"8607",12309,148,2007,"s","LMHL","gaussian",1,1,-0.758445945945937,-4.99831081081081,-52.004222972973,5
"8873",13024,61,2008,"s","LMHL","gaussian",1,1,-7.75844594594594,-5.99831081081081,67.995777027027,6
"8732",4102,75,2007,"s","LMHL","gaussian",1,1,-0.758445945945937,2.00168918918919,-52.004222972973,5
"9547",11918,65,2010,"s","LMHL","gaussian",1,1,2.24155405405406,-1.99831081081081,172.995777027027,8
"9548",12692,105,2010,"s","LMHL","gaussian",1,1,2.24155405405406,-1.99831081081081,172.995777027027,8
"8509",12278,128,2006,"s","LMHL","gaussian",1,1,-2.75844594594594,8.00168918918919,-32.004222972973,4
"8510",11031,103,2006,"s","LMHL","gaussian",1,1,-5.75844594594594,8.00168918918919,-32.004222972973,4
"8898",7232,52,2008,"s","LMHL","gaussian",1,1,-7.75844594594594,-5.99831081081081,67.995777027027,5
"9165",9271,88,2009,"s","LMHL","gaussian",1,1,-2.75844594594594,-10.9983108108108,117.995777027027,6
"9166",4862,123,2009,"s","LMHL","gaussian",1,1,-2.75844594594594,-10.9983108108108,117.995777027027,6
"8616",11850,176,2007,"s","LMHL","gaussian",1,1,-0.758445945945937,-7.99831081081081,-52.004222972973,4
"9149",3156,128,2009,"s","LMHL","gaussian",3,1,3.24155405405406,-12.9983108108108,117.995777027027,6
"10287",13535,65,2011,"s","LMHL","gaussian",1,1,-3.75844594594594,-0.998310810810807,149.995777027027,8
"9260",5262,68,2009,"s","LMHL","gaussian",1,1,-2.75844594594594,1.00168918918919,117.995777027027,6
"8617",10007,109,2007,"s","LMHL","gaussian",0,1,-0.758445945945937,-5.99831081081081,-52.004222972973,4
"8618",7078,75,2007,"s","LMHL","gaussian",1,1,-0.758445945945937,-5.99831081081081,-52.004222972973,4
"8842",6416,161,2008,"s","LMHL","gaussian",1,1,-7.75844594594594,-16.9983108108108,67.995777027027,5
"9473",9349,104,2010,"s","LMHL","gaussian",1,1,2.24155405405406,-8.99831081081081,172.995777027027,7
"9190",7917,98,2009,"s","LMHL","gaussian",1,1,-2.75844594594594,-1.99831081081081,117.995777027027,6
"9176",5682,121,2009,"s","LMHL","gaussian",1,1,-2.75844594594594,-3.99831081081081,117.995777027027,6
"9177",3810,112,2009,"s","LMHL","gaussian",1,1,-2.75844594594594,-3.99831081081081,117.995777027027,6
"9553",8409,100,2010,"s","LMHL","gaussian",2,1,-4.75844594594594,0.00168918918919303,172.995777027027,7
"9554",9586,64,2010,"s","LMHL","gaussian",1,1,-4.75844594594594,0.00168918918919303,172.995777027027,7
"8977",11953,161,2008,"s","LMHL","gaussian",2,1,-7.75844594594594,-2.99831081081081,67.995777027027,5
"10355",7844,81,2011,"s","LMHL","gaussian",1,1,0.241554054054063,2.00168918918919,149.995777027027,8
"9058",12351,107,2008,"s","LMHL","gaussian",1,1,-0.758445945945937,-5.99831081081081,67.995777027027,5
"9229",9559,152,2009,"s","LMHL","gaussian",3,1,3.24155405405406,-9.99831081081081,117.995777027027,4
"9230",7734,62,2009,"s","LMHL","gaussian",1,1,3.24155405405406,-9.99831081081081,117.995777027027,4
"11110",3074,93,2013,"s","LMHL","gaussian",1,1,0.241554054054063,2.00168918918919,45.995777027027,8
"10270",4504,67,2011,"s","LMHL","gaussian",0,1,-3.75844594594594,-6.99831081081081,149.995777027027,5
"11142",8583,70,2013,"s","LMHL","gaussian",1,1,-2.75844594594594,3.00168918918919,45.995777027027,7
"11143",4691,66,2013,"s","LMHL","gaussian",1,1,-2.75844594594594,3.00168918918919,45.995777027027,7
"9512",8263,78,2010,"s","LMHL","gaussian",1,1,-2.75844594594594,-3.99831081081081,172.995777027027,3
"10279",8821,135,2011,"s","LMHL","gaussian",1,1,-3.75844594594594,0.00168918918919303,149.995777027027,4
"10280",2150,114,2011,"s","LMHL","gaussian",1,1,-3.75844594594594,0.00168918918919303,149.995777027027,4
"11793",12522,62,2014,"s","LMHL","gaussian",1,1,-2.75844594594594,-1.99831081081081,-17.004222972973,7
"11130",2024,122,2013,"s","LMHL","gaussian",1,1,-2.75844594594594,3.00168918918919,45.995777027027,6
"11021",14035,117,2013,"s","LMHL","gaussian",1,1,0.241554054054063,-4.99831081081081,45.995777027027,6
"12744",9211,131,2017,"s","LMHL","gaussian",1,1,0.241554054054063,-3.99831081081081,28.995777027027,10
"9447",6484,145,2010,"s","LMHL","gaussian",1,1,2.24155405405406,-12.9983108108108,172.995777027027,3
"11046",9128,140,2013,"s","LMHL","gaussian",1,1,-2.75844594594594,-2.99831081081081,45.995777027027,6
"11139",8718,124,2013,"s","LMHL","gaussian",1,1,-2.75844594594594,6.00168918918919,45.995777027027,6
"11140",7526,105,2013,"s","LMHL","gaussian",1,1,-2.75844594594594,6.00168918918919,45.995777027027,6
"12489",10884,138,2016,"s","LMHL","gaussian",1,1,0.241554054054063,-2.99831081081081,-55.004222972973,9
"11037",12531,112,2013,"s","LMHL","gaussian",1,1,5.24155405405406,-3.99831081081081,45.995777027027,5
"11765",10397,77,2014,"s","LMHL","gaussian",1,1,-5.75844594594594,-2.99831081081081,-17.004222972973,6
"12759",5044,89,2017,"s","LMHL","gaussian",0,1,2.24155405405406,-3.99831081081081,28.995777027027,9
"11845",6772,54,2014,"s","LMHL","gaussian",1,1,4.24155405405406,2.00168918918919,-17.004222972973,6
"11067",9871,154,2013,"s","LMHL","gaussian",1,1,-2.75844594594594,-0.998310810810807,45.995777027027,5
"11860",4812,174,2014,"s","LMHL","gaussian",1,1,-2.75844594594594,5.00168918918919,-17.004222972973,6
"12283",8946,133,2015,"s","LMHL","gaussian",1,1,-7.75844594594594,8.00168918918919,13.995777027027,7
"11082",157,144,2013,"s","LMHL","gaussian",1,1,0.241554054054063,0.00168918918919303,45.995777027027,5
"11150",7471,75,2013,"s","LMHL","gaussian",1,1,-2.75844594594594,8.00168918918919,45.995777027027,5
"11151",13341,123,2013,"s","LMHL","gaussian",1,1,0.241554054054063,8.00168918918919,45.995777027027,5
"11903",13706,85,2014,"s","LMHL","gaussian",1,1,-5.75844594594594,14.0016891891892,-17.004222972973,6
"12627",8072,77,2016,"s","LMHL","gaussian",1,1,0.241554054054063,13.0016891891892,-55.004222972973,8
"11787",9152,88,2014,"s","LMHL","gaussian",1,1,4.24155405405406,0.00168918918919303,-17.004222972973,6
"12863",13480,98,2017,"s","LMHL","gaussian",1,1,5.24155405405406,5.00168918918919,28.995777027027,9
"12162",9626,70,2015,"s","LMHL","gaussian",1,1,-7.75844594594594,9.00168918918919,13.995777027027,6
"12574",4964,121,2016,"s","LMHL","gaussian",2,1,0.241554054054063,7.00168918918919,-55.004222972973,7
"11890",12611,152,2014,"s","LMHL","gaussian",1,1,0.241554054054063,5.00168918918919,-17.004222972973,5
"12316",6313,56,2015,"s","LMHL","gaussian",1,1,2.24155405405406,7.00168918918919,13.995777027027,6
"12205",11852,45,2015,"s","LMHL","gaussian",1,1,-7.75844594594594,2.00168918918919,13.995777027027,6
"11842",13777,79,2014,"s","LMHL","gaussian",1,1,-2.75844594594594,2.00168918918919,-17.004222972973,5
"11077",772,57,2013,"s","LMHL","gaussian",1,1,-2.75844594594594,-1.99831081081081,45.995777027027,4
"11839",4019,35,2014,"s","LMHL","gaussian",1,1,-5.75844594594594,1.00168918918919,-17.004222972973,5
"11040",14307,138,2013,"s","LMHL","gaussian",1,1,-2.75844594594594,-2.99831081081081,45.995777027027,4
"11050",11343,102,2013,"s","LMHL","gaussian",1,1,-2.75844594594594,-3.99831081081081,45.995777027027,3
"11834",13571,125,2014,"s","LMHL","gaussian",1,1,-5.75844594594594,3.00168918918919,-17.004222972973,4
"12178",3407,91,2015,"s","LMHL","gaussian",1,1,-7.75844594594594,0.00168918918919303,13.995777027027,5
"12529",66,131,2016,"s","LMHL","gaussian",1,1,0.241554054054063,4.00168918918919,-55.004222972973,6
"12830",2072,119,2017,"s","LMHL","gaussian",1,1,-2.75844594594594,1.00168918918919,28.995777027027,7
"12215",9728,87,2015,"s","LMHL","gaussian",1,1,0.241554054054063,1.00168918918919,13.995777027027,4
"12775",3038,69,2017,"s","LMHL","gaussian",1,1,-2.75844594594594,-1.99831081081081,28.995777027027,5
"13099",223,83,2018,"s","LMHL","gaussian",1,1,-2.75844594594594,0.00168918918919303,-121.004222972973,8
"13132",5525,82,2018,"s","LMHL","gaussian",1,1,-2.75844594594594,3.00168918918919,-121.004222972973,4
"13390",13514,65,2019,"s","LMHL","gaussian",1,1,0.241554054054063,-3.99831081081081,8.99577702702703,6
"13422",3901,170,2019,"s","LMHL","gaussian",1,1,-2.75844594594594,-2.99831081081081,8.99577702702703,12
"13433",2537,97,2019,"s","LMHL","gaussian",1,1,0.241554054054063,-1.99831081081081,8.99577702702703,7
"13459",14097,58,2019,"s","LMHL","gaussian",1,1,-2.75844594594594,1.00168918918919,8.99577702702703,9
"13479",13679,89,2019,"s","LMHL","gaussian",1,1,3.24155405405406,2.00168918918919,8.99577702702703,5
