"","ID","Weight","CapAgeYears","Sex","Twin","jdateMC","PopDensMC","CapYear","BirthYear","animal"
"1706",4886,20.2,1,1,0,-0.612223612849391,-187.824155193993,1992,1991,4886
"1707",2240,16.5,1,1,1,-0.612223612849391,-187.824155193993,1992,1991,2240
"1708",11012,21,2,1,0,-0.612223612849391,-187.824155193993,1992,1990,11012
"1709",12918,26.2,3,1,0,-0.612223612849391,-187.824155193993,1992,1989,12918
"1710",13506,21.6,3,1,1,-0.612223612849391,-187.824155193993,1992,1989,13506
"1711",3668,23.4,4,1,0,-0.612223612849391,-187.824155193993,1992,1988,3668
"1712",13708,22.5,4,1,0,-0.612223612849391,-187.824155193993,1992,1988,13708
"1713",8052,22.6,5,1,1,-0.612223612849391,-187.824155193993,1992,1987,8052
"1714",9166,23.9,5,1,0,-0.612223612849391,-187.824155193993,1992,1987,9166
"1715",4564,22.4,6,1,0,-0.612223612849391,-187.824155193993,1992,1986,4564
"1731",5102,20.8,1,2,0,-0.612223612849391,-187.824155193993,1992,1991,5102
"1732",7460,18.6,1,1,0,-0.612223612849391,-187.824155193993,1992,1991,7460
"1733",11579,23.7,1,2,0,-0.612223612849391,-187.824155193993,1992,1991,11579
"1734",6108,22.9,1,2,0,-0.612223612849391,-187.824155193993,1992,1991,6108
"1735",13997,16.7,2,1,0,-0.612223612849391,-187.824155193993,1992,1990,13997
"1736",9270,19.7,2,1,1,-0.612223612849391,-187.824155193993,1992,1990,9270
"1737",6712,31.6,2,2,0,-0.612223612849391,-187.824155193993,1992,1990,6712
"1738",11829,31.8,2,2,0,-0.612223612849391,-187.824155193993,1992,1990,11829
"1739",11436,31.2,2,2,0,-0.612223612849391,-187.824155193993,1992,1990,11436
"1740",8195,30.8,2,2,0,-0.612223612849391,-187.824155193993,1992,1990,8195
"1741",10556,23.5,2,1,0,-0.612223612849391,-187.824155193993,1992,1990,10556
"1742",7159,31.4,2,2,0,-0.612223612849391,-187.824155193993,1992,1990,7159
"1743",2725,36.7,2,2,0,-0.612223612849391,-187.824155193993,1992,1990,2725
"1745",5709,23.9,2,1,0,-0.612223612849391,-187.824155193993,1992,1990,5709
"1746",5562,40.2,3,2,0,-0.612223612849391,-187.824155193993,1992,1989,5562
"1747",12175,31.6,3,2,0,-0.612223612849391,-187.824155193993,1992,1989,12175
"1748",2803,32.4,3,2,1,-0.612223612849391,-187.824155193993,1992,1989,2803
"1749",11348,31.6,3,2,1,-0.612223612849391,-187.824155193993,1992,1989,11348
"1750",11954,25.1,3,1,0,-0.612223612849391,-187.824155193993,1992,1989,11954
"1751",8328,24,5,1,0,-0.612223612849391,-187.824155193993,1992,1987,8328
"1752",10049,25.4,5,1,0,-0.612223612849391,-187.824155193993,1992,1987,10049
"1756",2182,22,2,1,0,-0.612223612849391,-187.824155193993,1992,1990,2182
"1759",1971,21.2,2,1,0,-0.612223612849391,-187.824155193993,1992,1990,1971
"1760",3650,19.9,2,1,0,-0.612223612849391,-187.824155193993,1992,1990,3650
"1761",3610,35.4,3,2,0,-0.612223612849391,-187.824155193993,1992,1989,3610
"1765",13190,24.5,7,1,0,-0.612223612849391,-187.824155193993,1992,1985,13190
"1769",12719,16.2,4,1,0,-0.612223612849391,-187.824155193993,1992,1988,12719
"1772",4489,28.9,2,2,0,-0.612223612849391,-187.824155193993,1992,1990,4489
"1773",280,19.2,2,1,0,-0.612223612849391,-187.824155193993,1992,1990,280
"1774",5910,31.8,2,2,1,-0.612223612849391,-187.824155193993,1992,1990,5910
"1775",4130,34.9,3,2,0,-0.612223612849391,-187.824155193993,1992,1989,4130
"1779",6925,19.9,2,1,0,1.38777638715061,-187.824155193993,1992,1990,6925
"1780",6885,21.9,2,1,0,1.38777638715061,-187.824155193993,1992,1990,6885
"1781",8950,24.9,5,1,0,1.38777638715061,-187.824155193993,1992,1987,8950
"1782",5625,23.8,6,1,0,1.38777638715061,-187.824155193993,1992,1986,5625
"1783",471,31.7,2,1,1,1.38777638715061,-187.824155193993,1992,1990,471
"1784",9531,17.4,2,1,1,1.38777638715061,-187.824155193993,1992,1990,9531
"1786",14186,20.4,1,1,1,1.38777638715061,-187.824155193993,1992,1991,14186
"1787",9509,20.1,1,2,0,1.38777638715061,-187.824155193993,1992,1991,9509
"1788",1546,22.3,1,2,1,1.38777638715061,-187.824155193993,1992,1991,1546
"1789",4341,22.5,1,2,0,1.38777638715061,-187.824155193993,1992,1991,4341
"1790",8341,23.5,2,2,1,1.38777638715061,-187.824155193993,1992,1990,8341
"1791",13357,16.1,2,1,1,1.38777638715061,-187.824155193993,1992,1990,13357
"1793",1452,16.6,1,1,0,1.38777638715061,-187.824155193993,1992,1991,1452
"1794",8227,18.3,1,1,0,1.38777638715061,-187.824155193993,1992,1991,8227
"1795",975,20.4,2,1,1,1.38777638715061,-187.824155193993,1992,1990,975
"1797",12400,20.4,1,2,0,1.38777638715061,-187.824155193993,1992,1991,12400
"1798",13051,23.4,2,2,1,1.38777638715061,-187.824155193993,1992,1990,13051
"1800",13983,18.7,1,1,0,2.38777638715061,-187.824155193993,1992,1991,13983
"1801",12064,22,2,1,0,2.38777638715061,-187.824155193993,1992,1990,12064
"1805",13597,19.6,1,1,0,2.38777638715061,-187.824155193993,1992,1991,13597
"1807",10456,21.4,3,1,0,2.38777638715061,-187.824155193993,1992,1989,10456
"1808",10374,21.2,2,1,0,2.38777638715061,-187.824155193993,1992,1990,10374
"1809",3808,22.9,2,1,0,2.38777638715061,-187.824155193993,1992,1990,3808
"1811",1136,15,1,1,0,2.38777638715061,-187.824155193993,1992,1991,1136
"1812",8067,39,2,2,0,3.38777638715061,-187.824155193993,1992,1990,8067
"1813",2208,34.8,2,2,0,3.38777638715061,-187.824155193993,1992,1990,2208
"1814",6177,33.2,2,2,1,3.38777638715061,-187.824155193993,1992,1990,6177
"1815",5641,37.6,2,2,0,3.38777638715061,-187.824155193993,1992,1990,5641
"1830",850,23.2,4,1,0,-1.61222361284939,-65.8241551939925,1993,1989,850
"1833",2182,23.7,3,1,0,-1.61222361284939,-65.8241551939925,1993,1990,2182
"1834",7839,30.2,3,2,0,-1.61222361284939,-65.8241551939925,1993,1990,7839
"1835",2283,25,2,1,0,-1.61222361284939,-65.8241551939925,1993,1991,2283
"1836",2712,24.8,1,2,0,-1.61222361284939,-65.8241551939925,1993,1992,2712
"1837",3586,19,1,1,0,-1.61222361284939,-65.8241551939925,1993,1992,3586
"1838",6199,15.7,1,1,1,-1.61222361284939,-65.8241551939925,1993,1992,6199
"1839",3254,17,1,1,0,-1.61222361284939,-65.8241551939925,1993,1992,3254
"1840",12023,18.1,1,1,0,-1.61222361284939,-65.8241551939925,1993,1992,12023
"1841",13178,24.5,1,2,0,-1.61222361284939,-65.8241551939925,1993,1992,13178
"1843",4666,26.2,5,1,0,-1.61222361284939,-65.8241551939925,1993,1988,4666
"1844",8958,23.2,4,1,0,-1.61222361284939,-65.8241551939925,1993,1989,8958
"1845",5590,22.1,3,1,0,-1.61222361284939,-65.8241551939925,1993,1990,5590
"1846",6317,34.3,3,2,0,-1.61222361284939,-65.8241551939925,1993,1990,6317
"1847",224,22.8,3,1,1,-1.61222361284939,-65.8241551939925,1993,1990,224
"1848",1265,22.4,3,1,1,-1.61222361284939,-65.8241551939925,1993,1990,1265
"1851",8052,22.4,6,1,1,-1.61222361284939,-65.8241551939925,1993,1987,8052
"1852",9166,25,6,1,0,-1.61222361284939,-65.8241551939925,1993,1987,9166
"1853",13708,24.1,5,1,0,-1.61222361284939,-65.8241551939925,1993,1988,13708
"1854",12918,27.3,4,1,0,-1.61222361284939,-65.8241551939925,1993,1989,12918
"1855",11012,21.3,3,1,0,-1.61222361284939,-65.8241551939925,1993,1990,11012
"1856",4886,21.7,2,1,0,-1.61222361284939,-65.8241551939925,1993,1991,4886
"1857",2240,20.8,2,1,1,-1.61222361284939,-65.8241551939925,1993,1991,2240
"1858",501,14.3,1,1,0,-1.61222361284939,-65.8241551939925,1993,1992,501
"1859",2109,19.8,1,1,0,-1.61222361284939,-65.8241551939925,1993,1992,2109
"1860",12952,18.3,1,1,0,-1.61222361284939,-65.8241551939925,1993,1992,12952
"1870",10049,28.1,6,1,0,-1.61222361284939,-65.8241551939925,1993,1987,10049
"1871",1641,34.6,6,2,1,-1.61222361284939,-65.8241551939925,1993,1987,1641
"1872",5562,43.7,4,2,0,-1.61222361284939,-65.8241551939925,1993,1989,5562
"1873",12175,36.6,4,2,0,-1.61222361284939,-65.8241551939925,1993,1989,12175
"1874",11348,36.3,4,2,1,-1.61222361284939,-65.8241551939925,1993,1989,11348
"1875",2803,35.9,4,2,1,-1.61222361284939,-65.8241551939925,1993,1989,2803
"1876",8195,32.5,3,2,0,-1.61222361284939,-65.8241551939925,1993,1990,8195
"1877",10556,26.2,3,1,0,-1.61222361284939,-65.8241551939925,1993,1990,10556
"1878",7159,35.5,3,2,0,-1.61222361284939,-65.8241551939925,1993,1990,7159
"1879",2725,42.9,3,2,0,-1.61222361284939,-65.8241551939925,1993,1990,2725
"1881",5709,27.4,3,1,0,-1.61222361284939,-65.8241551939925,1993,1990,5709
"1882",13997,15.9,3,1,0,-1.61222361284939,-65.8241551939925,1993,1990,13997
"1883",4008,21.4,2,1,1,-1.61222361284939,-65.8241551939925,1993,1991,4008
"1884",5102,29.1,2,2,0,-1.61222361284939,-65.8241551939925,1993,1991,5102
"1885",7460,21,2,1,0,-1.61222361284939,-65.8241551939925,1993,1991,7460
"1886",11579,29.2,2,2,0,-1.61222361284939,-65.8241551939925,1993,1991,11579
"1887",9732,21.4,1,2,0,-1.61222361284939,-65.8241551939925,1993,1992,9732
"1888",6820,17.7,1,1,0,-1.61222361284939,-65.8241551939925,1993,1992,6820
"1889",13261,19.7,1,1,0,-1.61222361284939,-65.8241551939925,1993,1992,13261
"1890",9421,22.1,1,2,0,-1.61222361284939,-65.8241551939925,1993,1992,9421
"1891",9760,23.7,1,2,1,-1.61222361284939,-65.8241551939925,1993,1992,9760
"1892",6370,24.7,1,2,0,-1.61222361284939,-65.8241551939925,1993,1992,6370
"1893",5931,13.8,1,2,0,-1.61222361284939,-65.8241551939925,1993,1992,5931
"1913",3610,37.9,4,2,0,-1.61222361284939,-65.8241551939925,1993,1989,3610
"1914",3650,22.7,3,1,0,-1.61222361284939,-65.8241551939925,1993,1990,3650
"1917",6109,15,1,1,0,-1.61222361284939,-65.8241551939925,1993,1992,6109
"1918",13190,21.8,8,1,0,-1.61222361284939,-65.8241551939925,1993,1985,13190
"1921",12562,40.1,6,2,0,-1.61222361284939,-65.8241551939925,1993,1987,12562
"1922",280,20.3,3,1,0,-1.61222361284939,-65.8241551939925,1993,1990,280
"1923",5910,34.6,3,2,1,-1.61222361284939,-65.8241551939925,1993,1990,5910
"1924",10864,15,1,1,1,-1.61222361284939,-65.8241551939925,1993,1992,10864
"1932",8413,12.6,1,2,0,-1.61222361284939,-65.8241551939925,1993,1992,8413
"1933",9744,26.1,3,1,1,1.38777638715061,-65.8241551939925,1993,1990,9744
"1935",1633,22,4,1,0,1.38777638715061,-65.8241551939925,1993,1989,1633
"1936",4263,24.3,5,1,1,1.38777638715061,-65.8241551939925,1993,1988,4263
"1937",4831,17.2,1,1,0,1.38777638715061,-65.8241551939925,1993,1992,4831
"1939",827,19.8,1,2,0,1.38777638715061,-65.8241551939925,1993,1992,827
"1941",1769,19.4,1,2,0,1.38777638715061,-65.8241551939925,1993,1992,1769
"1943",12538,23.6,3,1,0,1.38777638715061,-65.8241551939925,1993,1990,12538
"1944",12607,22.8,1,2,0,1.38777638715061,-65.8241551939925,1993,1992,12607
"1948",13307,19.1,1,2,0,1.38777638715061,-65.8241551939925,1993,1992,13307
"1949",9425,23.7,3,1,0,1.38777638715061,-65.8241551939925,1993,1990,9425
"1954",11251,13.7,1,1,0,1.38777638715061,-65.8241551939925,1993,1992,11251
"1955",7338,23.1,4,1,1,1.38777638715061,-65.8241551939925,1993,1989,7338
"1956",3912,16.5,1,1,0,1.38777638715061,-65.8241551939925,1993,1992,3912
"1957",10784,25.4,4,1,0,1.38777638715061,-65.8241551939925,1993,1989,10784
"1959",12659,22.2,2,1,0,1.38777638715061,-65.8241551939925,1993,1991,12659
"1961",10168,17.1,1,1,1,1.38777638715061,-65.8241551939925,1993,1992,10168
"1966",10670,16.9,1,1,0,1.38777638715061,-65.8241551939925,1993,1992,10670
"1967",11688,23.2,5,1,0,1.38777638715061,-65.8241551939925,1993,1988,11688
"1968",9659,18.5,1,1,0,1.38777638715061,-65.8241551939925,1993,1992,9659
"1969",4413,23.2,3,1,1,1.38777638715061,-65.8241551939925,1993,1990,4413
"1971",13426,22.7,3,1,0,1.38777638715061,-65.8241551939925,1993,1990,13426
"1972",3597,21.2,1,2,0,1.38777638715061,-65.8241551939925,1993,1992,3597
"1973",2083,17.4,1,1,0,1.38777638715061,-65.8241551939925,1993,1992,2083
"1975",5631,23,2,1,0,1.38777638715061,-65.8241551939925,1993,1991,5631
"1976",1152,20,1,2,0,2.38777638715061,-65.8241551939925,1993,1992,1152
"1977",11290,22.4,2,1,0,2.38777638715061,-65.8241551939925,1993,1991,11290
"1981",13544,19.3,1,1,1,2.38777638715061,-65.8241551939925,1993,1992,13544
"1982",13653,18.9,1,2,1,2.38777638715061,-65.8241551939925,1993,1992,13653
"1983",3245,30.6,6,1,0,2.38777638715061,-65.8241551939925,1993,1987,3245
"1984",6925,22.3,3,1,0,2.38777638715061,-65.8241551939925,1993,1990,6925
"1985",13438,15.6,1,1,0,2.38777638715061,-65.8241551939925,1993,1992,13438
"1988",1138,22.7,4,1,0,2.38777638715061,-65.8241551939925,1993,1989,1138
"1990",11699,21.9,4,1,0,2.38777638715061,-65.8241551939925,1993,1989,11699
"1991",9531,22.1,3,1,1,2.38777638715061,-65.8241551939925,1993,1990,9531
"1993",3668,25.3,5,1,0,2.38777638715061,-65.8241551939925,1993,1988,3668
"1995",471,24.3,3,1,1,2.38777638715061,-65.8241551939925,1993,1990,471
"1997",3678,24.3,3,1,0,2.38777638715061,-65.8241551939925,1993,1990,3678
"1999",1490,21.4,1,2,0,2.38777638715061,-65.8241551939925,1993,1992,1490
"2000",12740,25.5,1,2,0,2.38777638715061,-65.8241551939925,1993,1992,12740
"2002",14186,21.3,2,1,1,2.38777638715061,-65.8241551939925,1993,1991,14186
"2005",968,26.5,3,1,1,2.38777638715061,-65.8241551939925,1993,1990,968
"2006",13357,25.4,3,1,1,2.38777638715061,-65.8241551939925,1993,1990,13357
"2007",3238,22,1,2,0,2.38777638715061,-65.8241551939925,1993,1992,3238
"2009",2541,25.7,1,2,0,2.38777638715061,-65.8241551939925,1993,1992,2541
"2011",3595,26.2,1,2,0,2.38777638715061,-65.8241551939925,1993,1992,3595
"2012",9270,22.8,3,1,1,2.38777638715061,-65.8241551939925,1993,1990,9270
"2020",1971,21.9,3,1,0,2.38777638715061,-65.8241551939925,1993,1990,1971
"2021",11867,18.8,1,2,0,2.38777638715061,-65.8241551939925,1993,1992,11867
"2023",1712,16.3,1,1,1,2.38777638715061,-65.8241551939925,1993,1992,1712
"2024",1452,20.4,2,1,0,2.38777638715061,-65.8241551939925,1993,1991,1452
"2025",8227,24.3,2,1,0,2.38777638715061,-65.8241551939925,1993,1991,8227
"2026",9329,20.3,2,1,0,2.38777638715061,-65.8241551939925,1993,1991,9329
"2028",7049,20.4,1,1,0,2.38777638715061,-65.8241551939925,1993,1992,7049
"2030",468,20.4,1,1,0,2.38777638715061,-65.8241551939925,1993,1992,468
"2031",9967,21.7,1,2,1,2.38777638715061,-65.8241551939925,1993,1992,9967
"2034",8219,18.4,1,2,0,2.38777638715061,-65.8241551939925,1993,1992,8219
"2036",7108,21.9,3,1,0,2.38777638715061,-65.8241551939925,1993,1990,7108
"2037",11954,27.7,4,1,0,3.38777638715061,-65.8241551939925,1993,1989,11954
"2038",5625,26.3,7,1,0,3.38777638715061,-65.8241551939925,1993,1986,5625
"2040",1969,25.5,3,1,0,3.38777638715061,-65.8241551939925,1993,1990,1969
"2042",6885,23.9,3,1,0,3.38777638715061,-65.8241551939925,1993,1990,6885
"2043",207,24.9,4,1,0,3.38777638715061,-65.8241551939925,1993,1989,207
"2044",6570,23.5,6,1,0,3.38777638715061,-65.8241551939925,1993,1987,6570
"2045",6599,25.2,3,1,0,3.38777638715061,-65.8241551939925,1993,1990,6599
"2047",5489,26.3,4,1,0,3.38777638715061,-65.8241551939925,1993,1989,5489
"2048",2132,27.5,5,1,0,3.38777638715061,-65.8241551939925,1993,1988,2132
"2049",4483,19.1,1,1,0,3.38777638715061,-65.8241551939925,1993,1992,4483
"2051",1028,23.8,3,1,0,3.38777638715061,-65.8241551939925,1993,1990,1028
"2055",12064,22.8,3,1,0,3.38777638715061,-65.8241551939925,1993,1990,12064
"2056",13983,22.2,2,1,0,3.38777638715061,-65.8241551939925,1993,1991,13983
"2059",10951,25.5,4,1,0,3.38777638715061,-65.8241551939925,1993,1989,10951
"2060",6108,32.1,2,2,0,3.38777638715061,-65.8241551939925,1993,1991,6108
"2061",8639,25.4,3,1,0,3.38777638715061,-65.8241551939925,1993,1990,8639
"2065",5038,23.3,1,2,1,3.38777638715061,-65.8241551939925,1993,1992,5038
"2071",2656,17.8,1,1,1,3.38777638715061,-65.8241551939925,1993,1992,2656
"2073",803,17.4,1,1,0,3.38777638715061,-65.8241551939925,1993,1992,803
"2074",3768,22.7,2,1,0,3.38777638715061,-65.8241551939925,1993,1991,3768
"2076",8328,25.8,6,1,0,3.38777638715061,-65.8241551939925,1993,1987,8328
"2077",13597,22.5,2,1,0,3.38777638715061,-65.8241551939925,1993,1991,13597
"2079",13555,25.9,1,2,0,3.38777638715061,-65.8241551939925,1993,1992,13555
"2082",7638,22.7,3,1,1,3.38777638715061,-65.8241551939925,1993,1990,7638
"2083",10374,21.5,3,1,0,3.38777638715061,-65.8241551939925,1993,1990,10374
"2084",2562,24.3,4,1,0,3.38777638715061,-65.8241551939925,1993,1989,2562
"2086",3808,23.1,3,1,0,3.38777638715061,-65.8241551939925,1993,1990,3808
"2089",10766,25.4,1,2,0,3.38777638715061,-65.8241551939925,1993,1992,10766
"2090",1136,18.9,2,1,0,3.38777638715061,-65.8241551939925,1993,1991,1136
"2092",10456,17.9,4,1,0,3.38777638715061,-65.8241551939925,1993,1989,10456
"2102",1136,19.8,3,1,0,-2.61222361284939,-73.8241551939925,1994,1991,1136
"2103",2301,19.5,1,1,1,2.38777638715061,-73.8241551939925,1994,1993,2301
"2104",9265,22.5,3,1,0,2.38777638715061,-73.8241551939925,1994,1991,9265
"2105",7155,25.2,4,1,0,2.38777638715061,-73.8241551939925,1994,1990,7155
"2106",8950,25,7,1,0,2.38777638715061,-73.8241551939925,1994,1987,8950
"2107",3245,32.8,7,1,0,2.38777638715061,-73.8241551939925,1994,1987,3245
"2108",835,23,8,1,0,2.38777638715061,-73.8241551939925,1994,1986,835
"2114",471,22.5,4,1,1,2.38777638715061,-73.8241551939925,1994,1990,471
"2115",9531,20.2,4,1,1,2.38777638715061,-73.8241551939925,1994,1990,9531
"2116",11699,20.3,5,1,0,2.38777638715061,-73.8241551939925,1994,1989,11699
"2117",3668,25.6,6,1,0,2.38777638715061,-73.8241551939925,1994,1988,3668
"2126",7982,18.4,1,1,0,2.38777638715061,-73.8241551939925,1994,1993,7982
"2127",12477,21.5,1,1,0,2.38777638715061,-73.8241551939925,1994,1993,12477
"2128",10737,18.4,1,1,0,2.38777638715061,-73.8241551939925,1994,1993,10737
"2129",6912,20.2,1,2,1,2.38777638715061,-73.8241551939925,1994,1993,6912
"2130",4077,22.6,1,2,0,2.38777638715061,-73.8241551939925,1994,1993,4077
"2131",12549,21.5,2,1,0,2.38777638715061,-73.8241551939925,1994,1992,12549
"2132",1490,25,2,2,0,2.38777638715061,-73.8241551939925,1994,1992,1490
"2133",1769,26,2,2,0,2.38777638715061,-73.8241551939925,1994,1992,1769
"2134",2173,23.2,2,2,0,2.38777638715061,-73.8241551939925,1994,1992,2173
"2135",14186,24,3,1,1,2.38777638715061,-73.8241551939925,1994,1991,14186
"2136",6108,34.6,3,2,0,2.38777638715061,-73.8241551939925,1994,1991,6108
"2137",13357,24.4,4,1,1,2.38777638715061,-73.8241551939925,1994,1990,13357
"2139",968,26,4,1,1,2.38777638715061,-73.8241551939925,1994,1990,968
"2140",6061,26,7,1,0,2.38777638715061,-73.8241551939925,1994,1987,6061
"2141",3293,31,6,1,0,2.38777638715061,-73.8241551939925,1994,1988,3293
"2142",12736,25.8,8,1,0,2.38777638715061,-73.8241551939925,1994,1986,12736
"2143",5780,24.8,7,1,0,2.38777638715061,-73.8241551939925,1994,1987,5780
"2144",12643,23.2,5,1,0,2.38777638715061,-73.8241551939925,1994,1989,12643
"2147",1452,20.4,3,1,0,2.38777638715061,-73.8241551939925,1994,1991,1452
"2148",8227,22,3,1,0,2.38777638715061,-73.8241551939925,1994,1991,8227
"2152",12148,16.4,1,1,1,2.38777638715061,-73.8241551939925,1994,1993,12148
"2153",7049,22,2,1,0,2.38777638715061,-73.8241551939925,1994,1992,7049
"2154",468,24.6,2,1,0,2.38777638715061,-73.8241551939925,1994,1992,468
"2155",975,22,4,1,1,2.38777638715061,-73.8241551939925,1994,1990,975
"2159",4805,17.2,1,1,1,2.38777638715061,-73.8241551939925,1994,1993,4805
"2160",3107,17,1,1,0,2.38777638715061,-73.8241551939925,1994,1993,3107
"2161",10240,24.6,4,1,0,2.38777638715061,-73.8241551939925,1994,1990,10240
"2165",7839,32.6,4,2,0,3.38777638715061,-73.8241551939925,1994,1990,7839
"2166",8692,14,1,2,1,3.38777638715061,-73.8241551939925,1994,1993,8692
"2167",8195,33,4,2,0,3.38777638715061,-73.8241551939925,1994,1990,8195
"2168",2725,42.5,4,2,0,3.38777638715061,-73.8241551939925,1994,1990,2725
"2169",6317,35.5,4,2,0,3.38777638715061,-73.8241551939925,1994,1990,6317
"2170",12175,35,5,2,0,3.38777638715061,-73.8241551939925,1994,1989,12175
"2171",2803,36.5,5,2,1,3.38777638715061,-73.8241551939925,1994,1989,2803
"2172",3610,37.5,5,2,0,3.38777638715061,-73.8241551939925,1994,1989,3610
"2177",2712,29.7,2,2,0,4.38777638715061,-73.8241551939925,1994,1992,2712
"2178",3254,20.2,2,1,0,4.38777638715061,-73.8241551939925,1994,1992,3254
"2179",2283,23.9,3,1,0,4.38777638715061,-73.8241551939925,1994,1991,2283
"2180",9744,24.7,4,1,1,4.38777638715061,-73.8241551939925,1994,1990,9744
"2181",207,26.3,5,1,0,4.38777638715061,-73.8241551939925,1994,1989,207
"2182",9806,23.6,7,1,0,4.38777638715061,-73.8241551939925,1994,1987,9806
"2183",8323,27.8,8,1,0,4.38777638715061,-73.8241551939925,1994,1986,8323
"2184",850,20.2,5,1,0,4.38777638715061,-73.8241551939925,1994,1989,850
"2188",13136,17,1,1,0,4.38777638715061,-73.8241551939925,1994,1993,13136
"2189",10159,21.9,1,1,0,4.38777638715061,-73.8241551939925,1994,1993,10159
"2190",501,16,2,1,0,4.38777638715061,-73.8241551939925,1994,1992,501
"2191",2109,21,2,1,0,4.38777638715061,-73.8241551939925,1994,1992,2109
"2192",12952,21.7,2,1,0,4.38777638715061,-73.8241551939925,1994,1992,12952
"2193",4886,22.8,3,1,0,4.38777638715061,-73.8241551939925,1994,1991,4886
"2194",2240,21.8,3,1,1,4.38777638715061,-73.8241551939925,1994,1991,2240
"2195",12064,22.6,4,1,0,4.38777638715061,-73.8241551939925,1994,1990,12064
"2196",1265,20.5,4,1,1,4.38777638715061,-73.8241551939925,1994,1990,1265
"2197",1028,23.8,4,1,0,4.38777638715061,-73.8241551939925,1994,1990,1028
"2198",8958,22.8,5,1,0,4.38777638715061,-73.8241551939925,1994,1989,8958
"2199",12918,27.4,5,1,0,4.38777638715061,-73.8241551939925,1994,1989,12918
"2200",4666,26.4,6,1,0,4.38777638715061,-73.8241551939925,1994,1988,4666
"2201",13708,21.9,6,1,0,4.38777638715061,-73.8241551939925,1994,1988,13708
"2202",8052,21.6,7,1,1,4.38777638715061,-73.8241551939925,1994,1987,8052
"2203",9166,24.1,7,1,0,4.38777638715061,-73.8241551939925,1994,1987,9166
"2204",4564,23,8,1,0,4.38777638715061,-73.8241551939925,1994,1986,4564
"2219",630,23,1,2,0,4.38777638715061,-73.8241551939925,1994,1993,630
