"","LambHindLeg","Sur1","ID","Sex","Twin","jdateMC","PopDensMC","birthjdateMC","BirthYear"
"8196",158,1,3453,1,0,-2.712745719721,-97.7064045656309,1.79564736259682,2005
"7577",148,1,6344,1,0,0.287254280279001,-8.70640456563092,4.79564736259682,2003
"8227",144,1,1360,1,0,-2.712745719721,-97.7064045656309,8.79564736259682,2005
"8946",156,1,13738,1,0,-6.712745719721,64.2935954343691,-1.20435263740318,2008
"9197",168,1,11633,1,0,-1.712745719721,114.293595434369,-1.20435263740318,2009
"7625",151,1,12731,1,0,-1.712745719721,-8.70640456563092,10.7956473625968,2003
"8376",158,1,4527,1,0,-5.712745719721,-35.7064045656309,-6.20435263740318,2006
"8746",167,1,13088,1,0,-4.712745719721,-55.7064045656309,0.795647362596824,2007
"8909",169,1,2496,1,0,-0.712745719720999,64.2935954343691,-5.20435263740318,2008
"7556",153,1,13376,1,0,4.287254280279,-8.70640456563092,-0.204352637403176,2003
"8665",165,1,195,1,0,-4.712745719721,-55.7064045656309,1.79564736259682,2007
"7595",157,1,135,1,0,-1.712745719721,-8.70640456563092,5.79564736259682,2003
"9488",155,1,9022,1,0,2.287254280279,169.293595434369,-5.20435263740318,2010
"9133",162,1,4952,1,0,-2.712745719721,114.293595434369,-14.2043526374032,2009
"8391",152,1,4153,1,0,-2.712745719721,-35.7064045656309,-4.20435263740318,2006
"9198",161,1,3756,1,0,3.287254280279,114.293595434369,-1.20435263740318,2009
"7658",163,1,8245,1,0,1.287254280279,-8.70640456563092,-11.2043526374032,2003
"8609",163,1,8849,1,0,-0.712745719720999,-55.7064045656309,-5.20435263740318,2007
"9120",157,1,10772,1,0,3.287254280279,114.293595434369,-15.2043526374032,2009
"7667",148,1,11011,1,0,1.287254280279,-8.70640456563092,-4.20435263740318,2003
"7499",166,1,6958,1,0,1.287254280279,-8.70640456563092,-7.20435263740318,2003
"8231",162,1,13918,1,0,-2.712745719721,-97.7064045656309,9.79564736259682,2005
"8751",163,1,12797,1,0,-0.712745719720999,-55.7064045656309,9.79564736259682,2007
"9125",167,1,4487,1,0,3.287254280279,114.293595434369,-14.2043526374032,2009
"8449",168,1,5589,1,0,-1.712745719721,-35.7064045656309,-1.20435263740318,2006
"8693",167,1,3886,1,0,-4.712745719721,-55.7064045656309,2.79564736259682,2007
"8667",158,1,8166,1,0,-0.712745719720999,-55.7064045656309,-0.204352637403176,2007
"8408",162,1,10303,1,0,-2.712745719721,-35.7064045656309,-3.20435263740318,2006
"9130",171,1,13661,1,0,3.287254280279,114.293595434369,-16.2043526374032,2009
"8613",168,1,13259,1,0,-0.712745719720999,-55.7064045656309,-3.20435263740318,2007
"8680",153,1,8923,1,0,-0.712745719720999,-55.7064045656309,-3.20435263740318,2007
"8738",163,1,2579,1,0,-0.712745719720999,-55.7064045656309,6.79564736259682,2007
"8944",170,1,9075,1,0,-6.712745719721,64.2935954343691,-2.20435263740318,2008
"8473",154,1,13056,1,0,-5.712745719721,-35.7064045656309,2.79564736259682,2006
"8986",161,1,11830,1,0,-7.712745719721,64.2935954343691,3.79564736259682,2008
"9552",164,1,5764,1,0,-4.712745719721,169.293595434369,1.79564736259682,2010
"8698",161,1,12133,1,0,-4.712745719721,-55.7064045656309,-1.20435263740318,2007
"8989",164,1,4928,1,0,-7.712745719721,64.2935954343691,-1.20435263740318,2008
"8991",165,1,5986,1,0,-7.712745719721,64.2935954343691,5.79564736259682,2008
"8996",170,1,14196,1,0,-0.712745719720999,64.2935954343691,-4.20435263740318,2008
"8703",169,1,6471,1,0,-4.712745719721,-55.7064045656309,-0.204352637403176,2007
"8927",168,1,4211,1,0,-6.712745719721,64.2935954343691,-2.20435263740318,2008
"9217",170,1,1743,1,0,-2.712745719721,114.293595434369,-7.20435263740318,2009
"8712",164,1,3489,1,0,-0.712745719720999,-55.7064045656309,-0.204352637403176,2007
"8203",145,1,10650,1,0,-2.712745719721,-97.7064045656309,1.79564736259682,2005
"8472",155,1,9079,1,0,-5.712745719721,-35.7064045656309,2.79564736259682,2006
"8739",165,1,10363,1,0,-4.712745719721,-55.7064045656309,4.79564736259682,2007
"8893",173,1,10037,1,0,-7.712745719721,64.2935954343691,-4.20435263740318,2008
"9586",158,1,11827,1,0,-4.712745719721,169.293595434369,2.79564736259682,2010
"9279",167,1,12823,1,0,-2.712745719721,114.293595434369,11.7956473625968,2009
"8945",171,1,489,1,0,-6.712745719721,64.2935954343691,-2.20435263740318,2008
"8202",162,1,13939,1,0,-2.712745719721,-97.7064045656309,2.79564736259682,2005
"8975",172,1,12002,1,0,-6.712745719721,64.2935954343691,-1.20435263740318,2008
"8782",152,1,13470,1,0,1.287254280279,-55.7064045656309,15.7956473625968,2007
"8882",156,1,10916,1,0,-3.712745719721,64.2935954343691,-5.20435263740318,2008
"8646",155,1,3090,1,0,-4.712745719721,-55.7064045656309,-2.20435263740318,2007
"8892",161,1,3662,1,0,-0.712745719720999,64.2935954343691,-7.20435263740318,2008
"8713",153,1,9262,1,0,-0.712745719720999,-55.7064045656309,-2.20435263740318,2007
"9257",157,1,5642,1,0,3.287254280279,114.293595434369,-7.20435263740318,2009
"8734",162,1,7973,1,0,-0.712745719720999,-55.7064045656309,2.79564736259682,2007
"8900",164,1,1405,1,0,-3.712745719721,64.2935954343691,-8.20435263740318,2008
"8948",165,1,14129,1,0,-3.712745719721,64.2935954343691,-4.20435263740318,2008
"8687",162,1,8785,1,0,-0.712745719720999,-55.7064045656309,-2.20435263740318,2007
"8629",163,1,2626,1,0,-4.712745719721,-55.7064045656309,-2.20435263740318,2007
"8933",162,1,11370,1,0,-7.712745719721,64.2935954343691,-3.20435263740318,2008
"9546",160,1,5932,1,0,-2.712745719721,169.293595434369,-1.20435263740318,2010
"8115",153,1,12196,1,0,5.287254280279,-97.7064045656309,-25.2043526374032,2005
"10229",164,1,2242,1,0,0.287254280279001,146.293595434369,-4.20435263740318,2011
"9494",173,1,11728,1,0,-2.712745719721,169.293595434369,-4.20435263740318,2010
"8735",157,1,7109,1,0,-0.712745719720999,-55.7064045656309,-2.20435263740318,2007
"9486",166,1,1306,1,0,-4.712745719721,169.293595434369,-5.20435263740318,2010
"8965",160,1,6505,1,0,-7.712745719721,64.2935954343691,0.795647362596824,2008
"9539",151,1,13064,1,0,-4.712745719721,169.293595434369,-3.20435263740318,2010
"9206",157,1,11612,1,0,-1.712745719721,114.293595434369,-9.20435263740318,2009
"10268",156,1,2507,1,0,-3.712745719721,146.293595434369,-1.20435263740318,2011
"9525",158,1,6281,1,0,-4.712745719721,169.293595434369,-2.20435263740318,2010
"9158",156,1,5552,1,0,3.287254280279,114.293595434369,-10.2043526374032,2009
"9534",154,1,7780,1,0,2.287254280279,169.293595434369,-4.20435263740318,2010
"9511",160,1,1034,1,0,-4.712745719721,169.293595434369,-3.20435263740318,2010
"9562",159,1,7662,1,0,2.287254280279,169.293595434369,0.795647362596824,2010
"9246",158,1,4271,1,0,-1.712745719721,114.293595434369,-5.20435263740318,2009
"9136",155,1,2569,1,0,-1.712745719721,114.293595434369,-13.2043526374032,2009
"9543",158,1,6470,1,0,2.287254280279,169.293595434369,-2.20435263740318,2010
"8606",163,1,11229,1,0,-0.712745719720999,-55.7064045656309,-6.20435263740318,2007
"10275",161,1,6348,1,0,0.287254280279001,146.293595434369,-2.20435263740318,2011
"10247",157,1,4953,1,0,-3.712745719721,146.293595434369,-3.20435263740318,2011
"9232",162,1,10223,1,0,-1.712745719721,114.293595434369,-7.20435263740318,2009
"9482",160,1,6407,1,0,-4.712745719721,169.293595434369,-6.20435263740318,2010
"9274",160,1,10553,1,0,-1.712745719721,114.293595434369,3.79564736259682,2009
"9214",161,1,3645,1,0,3.287254280279,114.293595434369,-10.2043526374032,2009
"9465",156,1,2707,1,0,2.287254280279,169.293595434369,-9.20435263740318,2010
"9264",154,1,8174,1,0,-2.712745719721,114.293595434369,-1.20435263740318,2009
"10301",148,1,14284,1,0,-3.712745719721,146.293595434369,-0.204352637403176,2011
"9462",150,1,3828,1,0,-4.712745719721,169.293595434369,-9.20435263740318,2010
"10278",155,1,13429,1,0,-3.712745719721,146.293595434369,-0.204352637403176,2011
"9493",158,1,5398,1,0,2.287254280279,169.293595434369,-7.20435263740318,2010
"9501",152,1,6266,1,0,-4.712745719721,169.293595434369,-6.20435263740318,2010
"10336",157,1,3639,1,0,-3.712745719721,146.293595434369,2.79564736259682,2011
"10267",153,1,4537,1,0,-3.712745719721,146.293595434369,-2.20435263740318,2011
"4467",160,1,3215,1,1,0.287254280279001,-212.706404565631,1.79564736259682,1990
"5920",130,1,13532,1,1,-2.712745719721,39.2935954343691,5.79564736259682,1997
"4066",138,0,1552,1,1,10.287254280279,-45.7064045656309,-11.2043526374032,1988
"4190",151,0,6249,1,1,12.287254280279,-45.7064045656309,-23.2043526374032,1988
"4544",158,1,10275,1,1,1.287254280279,-88.7064045656309,-11.2043526374032,1991
"4937",145,0,6178,1,1,-1.712745719721,-59.7064045656309,-5.20435263740318,1993
"4938",143,0,4985,1,1,-1.712745719721,-59.7064045656309,-5.20435263740318,1993
"4086",162,0,9203,1,1,10.287254280279,-45.7064045656309,-8.20435263740318,1988
"4063",159,0,3460,1,1,10.287254280279,-45.7064045656309,-11.2043526374032,1988
"4124",158,0,10572,1,1,12.287254280279,-45.7064045656309,-4.20435263740318,1988
"4314",161,1,2943,1,1,1.287254280279,-291.706404565631,13.7956473625968,1989
"4585",156,0,5723,1,1,6.287254280279,-88.7064045656309,-4.20435263740318,1991
"4400",156,0,8265,1,1,12.287254280279,-212.706404565631,2.79564736259682,1990
"4788",154,1,12182,1,1,-0.712745719720999,-181.706404565631,11.7956473625968,1992
"4923",154,0,3760,1,1,-1.712745719721,-59.7064045656309,-6.20435263740318,1993
"4749",159,1,6362,1,1,-1.712745719721,-181.706404565631,-3.20435263740318,1992
"5026",159,0,11368,1,1,-1.712745719721,-59.7064045656309,2.79564736259682,1993
"5030",150,1,10431,1,1,-1.712745719721,-59.7064045656309,3.79564736259682,1993
"5195",143,0,3891,1,1,2.287254280279,-67.7064045656309,-1.20435263740318,1994
"4803",156,1,13544,1,1,-0.712745719720999,-181.706404565631,-3.20435263740318,1992
"5775",149,0,10530,1,1,-2.712745719721,39.2935954343691,-3.20435263740318,1997
"4594",149,0,579,1,1,2.287254280279,-88.7064045656309,-1.20435263740318,1991
"4607",158,0,12701,1,1,6.287254280279,-88.7064045656309,-0.204352637403176,1991
"4560",146,0,1341,1,1,6.287254280279,-88.7064045656309,-8.20435263740318,1991
"4561",140,0,8152,1,1,6.287254280279,-88.7064045656309,-8.20435263740318,1991
"4484",158,1,471,1,1,0.287254280279001,-212.706404565631,7.79564736259682,1990
"4597",161,1,9566,1,1,2.287254280279,-88.7064045656309,-2.20435263740318,1991
"5585",170,0,4938,1,1,1.287254280279,72.2935954343691,1.79564736259682,1996
"5567",163,0,3707,1,1,1.287254280279,72.2935954343691,1.79564736259682,1996
"4980",152,0,2031,1,1,-1.712745719721,-59.7064045656309,-1.20435263740318,1993
"5350",152,1,8248,1,1,3.287254280279,-145.706404565631,2.79564736259682,1995
"6081",145,0,5938,1,1,0.287254280279001,88.2935954343691,0.795647362596824,1998
"4963",163,0,1695,1,1,-1.712745719721,-59.7064045656309,-4.20435263740318,1993
"5174",161,0,12128,1,1,4.287254280279,-67.7064045656309,-3.20435263740318,1994
"5175",132,0,13135,1,1,4.287254280279,-67.7064045656309,-3.20435263740318,1994
"5777",157,0,4791,1,1,1.287254280279,39.2935954343691,-3.20435263740318,1997
"6026",147,0,6097,1,1,-2.712745719721,88.2935954343691,-5.20435263740318,1998
"5887",140,0,4519,1,1,-2.712745719721,39.2935954343691,8.79564736259682,1997
"5821",133,0,885,1,1,-2.712745719721,39.2935954343691,-0.204352637403176,1997
"4984",141,0,1574,1,1,2.287254280279,-59.7064045656309,-1.20435263740318,1993
"5165",148,0,12782,1,1,6.287254280279,-67.7064045656309,-5.20435263740318,1994
"5378",147,1,3675,1,1,1.287254280279,-145.706404565631,5.79564736259682,1995
"6002",143,0,9951,1,1,-2.712745719721,88.2935954343691,-6.20435263740318,1998
"5649",155,0,12606,1,1,1.287254280279,72.2935954343691,18.7956473625968,1996
"5518",149,0,8321,1,1,2.287254280279,72.2935954343691,-3.20435263740318,1996
"6024",134,0,7351,1,1,-2.712745719721,88.2935954343691,-3.20435263740318,1998
"5849",148,0,10629,1,1,-2.712745719721,39.2935954343691,2.79564736259682,1997
"5850",142,0,1711,1,1,-2.712745719721,39.2935954343691,2.79564736259682,1997
"6513",158,0,4642,1,1,-5.712745719721,-41.7064045656309,-2.20435263740318,2000
"7618",144,1,4338,1,1,1.287254280279,-8.70640456563092,3.79564736259682,2003
"6495",147,0,3147,1,1,-5.712745719721,-41.7064045656309,-3.20435263740318,2000
"7923",143,0,10914,1,1,-1.712745719721,168.293595434369,-1.20435263740318,2004
"6717",147,0,13450,1,1,-4.712745719721,148.293595434369,-7.20435263740318,2001
"5986",146,0,1385,1,1,2.287254280279,88.2935954343691,-1.20435263740318,1998
"6058",155,0,14012,1,1,2.287254280279,88.2935954343691,-1.20435263740318,1998
"5847",147,0,6686,1,1,1.287254280279,39.2935954343691,0.795647362596824,1997
"8070",147,0,8146,1,1,-1.712745719721,168.293595434369,21.7956473625968,2004
"6045",154,0,6079,1,1,-1.712745719721,88.2935954343691,-2.20435263740318,1998
"6440",144,1,3064,1,1,-5.712745719721,-41.7064045656309,-21.2043526374032,2000
"6670",140,0,7514,1,1,-6.712745719721,148.293595434369,1.79564736259682,2001
"6674",140,0,9983,1,1,-6.712745719721,148.293595434369,1.79564736259682,2001
"6033",149,0,11227,1,1,-1.712745719721,88.2935954343691,-6.20435263740318,1998
"6034",146,0,13433,1,1,-1.712745719721,88.2935954343691,-6.20435263740318,1998
"6723",148,0,10054,1,1,-4.712745719721,148.293595434369,-2.20435263740318,2001
"5604",131,0,439,1,1,1.287254280279,72.2935954343691,2.79564736259682,1996
"7878",162,0,10102,1,1,-1.712745719721,168.293595434369,-3.20435263740318,2004
"6551",163,1,9762,1,1,-5.712745719721,-41.7064045656309,1.79564736259682,2000
"6677",156,0,13788,1,1,-6.712745719721,148.293595434369,-3.20435263740318,2001
"7858",152,0,11955,1,1,-1.712745719721,168.293595434369,-2.20435263740318,2004
"7859",162,0,5786,1,1,-1.712745719721,168.293595434369,-2.20435263740318,2004
"8186",148,1,7715,1,1,-2.712745719721,-97.7064045656309,-0.204352637403176,2005
"8185",122,0,196,1,1,-2.712745719721,-97.7064045656309,-0.204352637403176,2005
"8424",144,0,4718,1,1,-5.712745719721,-35.7064045656309,-2.20435263740318,2006
"7562",155,1,10399,1,1,1.287254280279,-8.70640456563092,3.79564736259682,2003
"6751",144,0,10638,1,1,-3.712745719721,148.293595434369,-2.20435263740318,2001
"8419",141,0,8222,1,1,2.287254280279,-35.7064045656309,-3.20435263740318,2006
"6574",151,1,8037,1,1,-5.712745719721,-41.7064045656309,0.795647362596824,2000
"6575",153,1,8512,1,1,-5.712745719721,-41.7064045656309,0.795647362596824,2000
"6745",150,0,4535,1,1,-3.712745719721,148.293595434369,-1.20435263740318,2001
"7169",153,1,8781,1,1,-1.712745719721,-167.706404565631,-11.2043526374032,2002
"7192",145,1,6972,1,1,3.287254280279,-167.706404565631,-5.20435263740318,2002
"7887",154,0,13991,1,1,4.287254280279,168.293595434369,-2.20435263740318,2004
"7507",158,1,10028,1,1,1.287254280279,-8.70640456563092,-5.20435263740318,2003
"7865",154,0,925,1,1,1.287254280279,168.293595434369,-2.20435263740318,2004
"8676",147,1,13430,1,1,-4.712745719721,-55.7064045656309,1.79564736259682,2007
"8677",155,1,10822,1,1,-4.712745719721,-55.7064045656309,1.79564736259682,2007
"7820",157,0,11816,1,1,4.287254280279,168.293595434369,-7.20435263740318,2004
"8635",141,0,4046,1,1,-0.712745719720999,-55.7064045656309,-6.20435263740318,2007
"8433",134,0,8223,1,1,-5.712745719721,-35.7064045656309,-0.204352637403176,2006
"8879",145,0,11267,1,1,-0.712745719720999,64.2935954343691,-8.20435263740318,2008
"7860",158,0,6485,1,1,-1.712745719721,168.293595434369,-2.20435263740318,2004
"8967",149,0,13039,1,1,-7.712745719721,64.2935954343691,-0.204352637403176,2008
"8753",149,1,2826,1,1,-4.712745719721,-55.7064045656309,13.7956473625968,2007
"8872",156,0,12550,1,1,-0.712745719720999,64.2935954343691,-6.20435263740318,2008
"8731",145,0,7226,1,1,-0.712745719720999,-55.7064045656309,1.79564736259682,2007
"9162",152,0,4085,1,1,-1.712745719721,114.293595434369,-9.20435263740318,2009
"9163",139,0,12794,1,1,-1.712745719721,114.293595434369,-9.20435263740318,2009
"9558",134,0,7824,1,1,-4.712745719721,169.293595434369,-0.204352637403176,2010
"7959",149,0,9441,1,1,1.287254280279,168.293595434369,2.79564736259682,2004
"9187",153,0,11038,1,1,3.287254280279,114.293595434369,-2.20435263740318,2009
"9188",156,0,2387,1,1,-1.712745719721,114.293595434369,-2.20435263740318,2009
"8638",148,1,1746,1,1,-4.712745719721,-55.7064045656309,-2.20435263740318,2007
"9523",141,0,8904,1,1,-4.712745719721,169.293595434369,-3.20435263740318,2010
"10286",134,0,8907,1,1,-3.712745719721,146.293595434369,-1.20435263740318,2011
"9261",140,1,2642,1,1,-2.712745719721,114.293595434369,0.795647362596824,2009
"8841",144,0,8881,1,1,-7.712745719721,64.2935954343691,-17.2043526374032,2008
"9472",139,0,11334,1,1,2.287254280279,169.293595434369,-9.20435263740318,2010
"8959",144,1,6758,1,1,-7.712745719721,64.2935954343691,-2.20435263740318,2008
"9191",154,0,12919,1,1,-2.712745719721,114.293595434369,-2.20435263740318,2009
"9583",144,1,8934,1,1,-4.712745719721,169.293595434369,2.79564736259682,2010
"9584",148,1,5243,1,1,-4.712745719721,169.293595434369,2.79564736259682,2010
"9570",160,1,2554,1,1,-4.712745719721,169.293595434369,-0.204352637403176,2010
"8691",147,0,4781,1,1,-4.712745719721,-55.7064045656309,-0.204352637403176,2007
"10354",139,0,1401,1,1,0.287254280279001,146.293595434369,1.79564736259682,2011
"9541",141,0,9970,1,1,2.287254280279,169.293595434369,-3.20435263740318,2010
"9173",135,0,3504,1,1,-1.712745719721,114.293595434369,-6.20435263740318,2009
"9174",139,0,3765,1,1,-1.712745719721,114.293595434369,-6.20435263740318,2009
"9192",148,0,9988,1,1,-2.712745719721,114.293595434369,-4.20435263740318,2009
"6738",158,1,12436,1,1,-3.712745719721,148.293595434369,-5.20435263740318,2001
"4444",171,1,2155,1,0,2.287254280279,-212.706404565631,10.7956473625968,1990
"4796",155,0,101,1,0,-0.712745719720999,-181.706404565631,19.7956473625968,1992
"5368",175,1,4976,1,0,6.287254280279,-145.706404565631,2.79564736259682,1995
"4466",169,1,9425,1,0,0.287254280279001,-212.706404565631,-0.204352637403176,1990
"4609",170,1,8159,1,0,6.287254280279,-88.7064045656309,-1.20435263740318,1991
"4614",155,0,9396,1,0,2.287254280279,-88.7064045656309,-1.20435263740318,1991
"4053",158,0,10448,1,0,10.287254280279,-45.7064045656309,-13.2043526374032,1988
"4075",161,0,6382,1,0,10.287254280279,-45.7064045656309,-10.2043526374032,1988
"4588",161,0,3350,1,0,4.287254280279,-88.7064045656309,-4.20435263740318,1991
"4206",171,1,3991,1,0,15.287254280279,-45.7064045656309,-4.20435263740318,1988
"4668",165,1,13983,1,0,1.287254280279,-88.7064045656309,-8.20435263740318,1991
"4487",167,1,7155,1,0,2.287254280279,-212.706404565631,-3.20435263740318,1990
"4200",164,1,11688,1,0,0.287254280279001,-45.7064045656309,27.7956473625968,1988
"4541",168,1,3768,1,0,1.287254280279,-88.7064045656309,-11.2043526374032,1991
"4751",172,0,10938,1,0,-0.712745719720999,-181.706404565631,-1.20435263740318,1992
"5144",175,0,442,1,0,4.287254280279,-67.7064045656309,-5.20435263740318,1994
"4198",174,1,2132,1,0,12.287254280279,-45.7064045656309,1.79564736259682,1988
"4469",162,1,12064,1,0,0.287254280279001,-212.706404565631,3.79564736259682,1990
"4302",152,1,10456,1,0,6.287254280279,-291.706404565631,-0.204352637403176,1989
"4629",157,1,9265,1,0,2.287254280279,-88.7064045656309,1.79564736259682,1991
"4737",166,1,4483,1,0,-1.712745719721,-181.706404565631,-4.20435263740318,1992
"4100",168,0,6435,1,0,10.287254280279,-45.7064045656309,-6.20435263740318,1988
"4667",165,1,817,1,0,1.287254280279,-88.7064045656309,-15.2043526374032,1991
"5199",161,0,11861,1,0,4.287254280279,-67.7064045656309,-1.20435263740318,1994
"5243",151,0,10540,1,0,4.287254280279,-67.7064045656309,-0.204352637403176,1994
"4205",175,1,12719,1,0,10.287254280279,-45.7064045656309,-15.2043526374032,1988
"4293",162,1,5489,1,0,1.287254280279,-291.706404565631,-2.20435263740318,1989
"4955",166,1,10737,1,0,2.287254280279,-59.7064045656309,-6.20435263740318,1993
"5162",164,0,13973,1,0,-2.712745719721,-67.7064045656309,-4.20435263740318,1994
