"","id","y","time","trait","measure","family","CapAgeYears","Sex","Twin","jdateMC","PopDensMC"
"1698",3245,26.8,1992,"r","Weight","gaussian",5,1,0,-0.280331144733083,-190.621467313731
"1699",850,20.8,1992,"r","Weight","gaussian",3,1,0,-0.280331144733083,-190.621467313731
"17061",4886,20.2,1992,"r","Weight","gaussian",1,1,0,-0.280331144733083,-190.621467313731
"17071",2240,16.5,1992,"r","Weight","gaussian",1,1,1,-0.280331144733083,-190.621467313731
"1708",11012,21,1992,"r","Weight","gaussian",2,1,0,-0.280331144733083,-190.621467313731
"1709",12918,26.2,1992,"r","Weight","gaussian",3,1,0,-0.280331144733083,-190.621467313731
"1710",13506,21.6,1992,"r","Weight","gaussian",3,1,1,-0.280331144733083,-190.621467313731
"17111",3668,23.4,1992,"r","Weight","gaussian",4,1,0,-0.280331144733083,-190.621467313731
"17121",13708,22.5,1992,"r","Weight","gaussian",4,1,0,-0.280331144733083,-190.621467313731
"1713",8052,22.6,1992,"r","Weight","gaussian",5,1,1,-0.280331144733083,-190.621467313731
"1714",9166,23.9,1992,"r","Weight","gaussian",5,1,0,-0.280331144733083,-190.621467313731
"1715",4564,22.4,1992,"r","Weight","gaussian",6,1,0,-0.280331144733083,-190.621467313731
"17311",5102,20.8,1992,"r","Weight","gaussian",1,2,0,-0.280331144733083,-190.621467313731
"17321",7460,18.6,1992,"r","Weight","gaussian",1,1,0,-0.280331144733083,-190.621467313731
"17331",11579,23.7,1992,"r","Weight","gaussian",1,2,0,-0.280331144733083,-190.621467313731
"17341",6108,22.9,1992,"r","Weight","gaussian",1,2,0,-0.280331144733083,-190.621467313731
"1735",13997,16.7,1992,"r","Weight","gaussian",2,1,0,-0.280331144733083,-190.621467313731
"1736",9270,19.7,1992,"r","Weight","gaussian",2,1,1,-0.280331144733083,-190.621467313731
"1737",6712,31.6,1992,"r","Weight","gaussian",2,2,0,-0.280331144733083,-190.621467313731
"1738",11829,31.8,1992,"r","Weight","gaussian",2,2,0,-0.280331144733083,-190.621467313731
"1739",11436,31.2,1992,"r","Weight","gaussian",2,2,0,-0.280331144733083,-190.621467313731
"1740",8195,30.8,1992,"r","Weight","gaussian",2,2,0,-0.280331144733083,-190.621467313731
"1741",10556,23.5,1992,"r","Weight","gaussian",2,1,0,-0.280331144733083,-190.621467313731
"1742",7159,31.4,1992,"r","Weight","gaussian",2,2,0,-0.280331144733083,-190.621467313731
"1743",2725,36.7,1992,"r","Weight","gaussian",2,2,0,-0.280331144733083,-190.621467313731
"1745",5709,23.9,1992,"r","Weight","gaussian",2,1,0,-0.280331144733083,-190.621467313731
"1746",5562,40.2,1992,"r","Weight","gaussian",3,2,0,-0.280331144733083,-190.621467313731
"1747",12175,31.6,1992,"r","Weight","gaussian",3,2,0,-0.280331144733083,-190.621467313731
"1748",2803,32.4,1992,"r","Weight","gaussian",3,2,1,-0.280331144733083,-190.621467313731
"1749",11348,31.6,1992,"r","Weight","gaussian",3,2,1,-0.280331144733083,-190.621467313731
"1750",11954,25.1,1992,"r","Weight","gaussian",3,1,0,-0.280331144733083,-190.621467313731
"1751",8328,24,1992,"r","Weight","gaussian",5,1,0,-0.280331144733083,-190.621467313731
"1752",10049,25.4,1992,"r","Weight","gaussian",5,1,0,-0.280331144733083,-190.621467313731
"1756",2182,22,1992,"r","Weight","gaussian",2,1,0,-0.280331144733083,-190.621467313731
"1759",1971,21.2,1992,"r","Weight","gaussian",2,1,0,-0.280331144733083,-190.621467313731
"17601",3650,19.9,1992,"r","Weight","gaussian",2,1,0,-0.280331144733083,-190.621467313731
"1761",3610,35.4,1992,"r","Weight","gaussian",3,2,0,-0.280331144733083,-190.621467313731
"1765",13190,24.5,1992,"r","Weight","gaussian",7,1,0,-0.280331144733083,-190.621467313731
"17691",12719,16.2,1992,"r","Weight","gaussian",4,1,0,-0.280331144733083,-190.621467313731
"1772",4489,28.9,1992,"r","Weight","gaussian",2,2,0,-0.280331144733083,-190.621467313731
"1773",280,19.2,1992,"r","Weight","gaussian",2,1,0,-0.280331144733083,-190.621467313731
"1774",5910,31.8,1992,"r","Weight","gaussian",2,2,1,-0.280331144733083,-190.621467313731
"1775",4130,34.9,1992,"r","Weight","gaussian",3,2,0,-0.280331144733083,-190.621467313731
"1779",6925,19.9,1992,"r","Weight","gaussian",2,1,0,1.71966885526692,-190.621467313731
"1780",6885,21.9,1992,"r","Weight","gaussian",2,1,0,1.71966885526692,-190.621467313731
"1781",8950,24.9,1992,"r","Weight","gaussian",5,1,0,1.71966885526692,-190.621467313731
"1782",5625,23.8,1992,"r","Weight","gaussian",6,1,0,1.71966885526692,-190.621467313731
"1783",471,31.7,1992,"r","Weight","gaussian",2,1,1,1.71966885526692,-190.621467313731
"1784",9531,17.4,1992,"r","Weight","gaussian",2,1,1,1.71966885526692,-190.621467313731
"17861",14186,20.4,1992,"r","Weight","gaussian",1,1,1,1.71966885526692,-190.621467313731
"17871",9509,20.1,1992,"r","Weight","gaussian",1,2,0,1.71966885526692,-190.621467313731
"17881",1546,22.3,1992,"r","Weight","gaussian",1,2,1,1.71966885526692,-190.621467313731
"17891",4341,22.5,1992,"r","Weight","gaussian",1,2,0,1.71966885526692,-190.621467313731
"1790",8341,23.5,1992,"r","Weight","gaussian",2,2,1,1.71966885526692,-190.621467313731
"17911",13357,16.1,1992,"r","Weight","gaussian",2,1,1,1.71966885526692,-190.621467313731
"17931",1452,16.6,1992,"r","Weight","gaussian",1,1,0,1.71966885526692,-190.621467313731
"17941",8227,18.3,1992,"r","Weight","gaussian",1,1,0,1.71966885526692,-190.621467313731
"1795",975,20.4,1992,"r","Weight","gaussian",2,1,1,1.71966885526692,-190.621467313731
"17971",12400,20.4,1992,"r","Weight","gaussian",1,2,0,1.71966885526692,-190.621467313731
"1798",13051,23.4,1992,"r","Weight","gaussian",2,2,1,1.71966885526692,-190.621467313731
"18001",13983,18.7,1992,"r","Weight","gaussian",1,1,0,2.71966885526692,-190.621467313731
"1801",12064,22,1992,"r","Weight","gaussian",2,1,0,2.71966885526692,-190.621467313731
"18051",13597,19.6,1992,"r","Weight","gaussian",1,1,0,2.71966885526692,-190.621467313731
"1807",10456,21.4,1992,"r","Weight","gaussian",3,1,0,2.71966885526692,-190.621467313731
"18081",10374,21.2,1992,"r","Weight","gaussian",2,1,0,2.71966885526692,-190.621467313731
"1809",3808,22.9,1992,"r","Weight","gaussian",2,1,0,2.71966885526692,-190.621467313731
"18111",1136,15,1992,"r","Weight","gaussian",1,1,0,2.71966885526692,-190.621467313731
"1812",8067,39,1992,"r","Weight","gaussian",2,2,0,3.71966885526692,-190.621467313731
"1813",2208,34.8,1992,"r","Weight","gaussian",2,2,0,3.71966885526692,-190.621467313731
"1814",6177,33.2,1992,"r","Weight","gaussian",2,2,1,3.71966885526692,-190.621467313731
"1815",5641,37.6,1992,"r","Weight","gaussian",2,2,0,3.71966885526692,-190.621467313731
"1830",850,23.2,1993,"r","Weight","gaussian",4,1,0,-1.28033114473308,-68.6214673137311
"1833",2182,23.7,1993,"r","Weight","gaussian",3,1,0,-1.28033114473308,-68.6214673137311
"1834",7839,30.2,1993,"r","Weight","gaussian",3,2,0,-1.28033114473308,-68.6214673137311
"1835",2283,25,1993,"r","Weight","gaussian",2,1,0,-1.28033114473308,-68.6214673137311
"18361",2712,24.8,1993,"r","Weight","gaussian",1,2,0,-1.28033114473308,-68.6214673137311
"18371",3586,19,1993,"r","Weight","gaussian",1,1,0,-1.28033114473308,-68.6214673137311
"18381",6199,15.7,1993,"r","Weight","gaussian",1,1,1,-1.28033114473308,-68.6214673137311
"18391",3254,17,1993,"r","Weight","gaussian",1,1,0,-1.28033114473308,-68.6214673137311
"18401",12023,18.1,1993,"r","Weight","gaussian",1,1,0,-1.28033114473308,-68.6214673137311
"18411",13178,24.5,1993,"r","Weight","gaussian",1,2,0,-1.28033114473308,-68.6214673137311
"1843",4666,26.2,1993,"r","Weight","gaussian",5,1,0,-1.28033114473308,-68.6214673137311
"1844",8958,23.2,1993,"r","Weight","gaussian",4,1,0,-1.28033114473308,-68.6214673137311
"1845",5590,22.1,1993,"r","Weight","gaussian",3,1,0,-1.28033114473308,-68.6214673137311
"1846",6317,34.3,1993,"r","Weight","gaussian",3,2,0,-1.28033114473308,-68.6214673137311
"1847",224,22.8,1993,"r","Weight","gaussian",3,1,1,-1.28033114473308,-68.6214673137311
"1848",1265,22.4,1993,"r","Weight","gaussian",3,1,1,-1.28033114473308,-68.6214673137311
"1851",8052,22.4,1993,"r","Weight","gaussian",6,1,1,-1.28033114473308,-68.6214673137311
"1852",9166,25,1993,"r","Weight","gaussian",6,1,0,-1.28033114473308,-68.6214673137311
"1853",13708,24.1,1993,"r","Weight","gaussian",5,1,0,-1.28033114473308,-68.6214673137311
"1854",12918,27.3,1993,"r","Weight","gaussian",4,1,0,-1.28033114473308,-68.6214673137311
"1855",11012,21.3,1993,"r","Weight","gaussian",3,1,0,-1.28033114473308,-68.6214673137311
"1856",4886,21.7,1993,"r","Weight","gaussian",2,1,0,-1.28033114473308,-68.6214673137311
"1857",2240,20.8,1993,"r","Weight","gaussian",2,1,1,-1.28033114473308,-68.6214673137311
"18581",501,14.3,1993,"r","Weight","gaussian",1,1,0,-1.28033114473308,-68.6214673137311
"18591",2109,19.8,1993,"r","Weight","gaussian",1,1,0,-1.28033114473308,-68.6214673137311
"18601",12952,18.3,1993,"r","Weight","gaussian",1,1,0,-1.28033114473308,-68.6214673137311
"1870",10049,28.1,1993,"r","Weight","gaussian",6,1,0,-1.28033114473308,-68.6214673137311
"1871",1641,34.6,1993,"r","Weight","gaussian",6,2,1,-1.28033114473308,-68.6214673137311
"1872",5562,43.7,1993,"r","Weight","gaussian",4,2,0,-1.28033114473308,-68.6214673137311
"1873",12175,36.6,1993,"r","Weight","gaussian",4,2,0,-1.28033114473308,-68.6214673137311
"1874",11348,36.3,1993,"r","Weight","gaussian",4,2,1,-1.28033114473308,-68.6214673137311
"1875",2803,35.9,1993,"r","Weight","gaussian",4,2,1,-1.28033114473308,-68.6214673137311
"1876",8195,32.5,1993,"r","Weight","gaussian",3,2,0,-1.28033114473308,-68.6214673137311
"1877",10556,26.2,1993,"r","Weight","gaussian",3,1,0,-1.28033114473308,-68.6214673137311
"1878",7159,35.5,1993,"r","Weight","gaussian",3,2,0,-1.28033114473308,-68.6214673137311
"1879",2725,42.9,1993,"r","Weight","gaussian",3,2,0,-1.28033114473308,-68.6214673137311
"1881",5709,27.4,1993,"r","Weight","gaussian",3,1,0,-1.28033114473308,-68.6214673137311
"1882",13997,15.9,1993,"r","Weight","gaussian",3,1,0,-1.28033114473308,-68.6214673137311
"18831",4008,21.4,1993,"r","Weight","gaussian",2,1,1,-1.28033114473308,-68.6214673137311
"1884",5102,29.1,1993,"r","Weight","gaussian",2,2,0,-1.28033114473308,-68.6214673137311
"1885",7460,21,1993,"r","Weight","gaussian",2,1,0,-1.28033114473308,-68.6214673137311
"1886",11579,29.2,1993,"r","Weight","gaussian",2,2,0,-1.28033114473308,-68.6214673137311
"18871",9732,21.4,1993,"r","Weight","gaussian",1,2,0,-1.28033114473308,-68.6214673137311
"18881",6820,17.7,1993,"r","Weight","gaussian",1,1,0,-1.28033114473308,-68.6214673137311
"18891",13261,19.7,1993,"r","Weight","gaussian",1,1,0,-1.28033114473308,-68.6214673137311
"18901",9421,22.1,1993,"r","Weight","gaussian",1,2,0,-1.28033114473308,-68.6214673137311
"18911",9760,23.7,1993,"r","Weight","gaussian",1,2,1,-1.28033114473308,-68.6214673137311
"18921",6370,24.7,1993,"r","Weight","gaussian",1,2,0,-1.28033114473308,-68.6214673137311
"18931",5931,13.8,1993,"r","Weight","gaussian",1,2,0,-1.28033114473308,-68.6214673137311
"1913",3610,37.9,1993,"r","Weight","gaussian",4,2,0,-1.28033114473308,-68.6214673137311
"1914",3650,22.7,1993,"r","Weight","gaussian",3,1,0,-1.28033114473308,-68.6214673137311
"19171",6109,15,1993,"r","Weight","gaussian",1,1,0,-1.28033114473308,-68.6214673137311
"1918",13190,21.8,1993,"r","Weight","gaussian",8,1,0,-1.28033114473308,-68.6214673137311
"19211",12562,40.1,1993,"r","Weight","gaussian",6,2,0,-1.28033114473308,-68.6214673137311
"1922",280,20.3,1993,"r","Weight","gaussian",3,1,0,-1.28033114473308,-68.6214673137311
"1923",5910,34.6,1993,"r","Weight","gaussian",3,2,1,-1.28033114473308,-68.6214673137311
"19241",10864,15,1993,"r","Weight","gaussian",1,1,1,-1.28033114473308,-68.6214673137311
"19321",8413,12.6,1993,"r","Weight","gaussian",1,2,0,-1.28033114473308,-68.6214673137311
"1933",9744,26.1,1993,"r","Weight","gaussian",3,1,1,1.71966885526692,-68.6214673137311
"1935",1633,22,1993,"r","Weight","gaussian",4,1,0,1.71966885526692,-68.6214673137311
"1936",4263,24.3,1993,"r","Weight","gaussian",5,1,1,1.71966885526692,-68.6214673137311
"19371",4831,17.2,1993,"r","Weight","gaussian",1,1,0,1.71966885526692,-68.6214673137311
"19391",827,19.8,1993,"r","Weight","gaussian",1,2,0,1.71966885526692,-68.6214673137311
"19411",1769,19.4,1993,"r","Weight","gaussian",1,2,0,1.71966885526692,-68.6214673137311
"1943",12538,23.6,1993,"r","Weight","gaussian",3,1,0,1.71966885526692,-68.6214673137311
"19441",12607,22.8,1993,"r","Weight","gaussian",1,2,0,1.71966885526692,-68.6214673137311
"19481",13307,19.1,1993,"r","Weight","gaussian",1,2,0,1.71966885526692,-68.6214673137311
"1949",9425,23.7,1993,"r","Weight","gaussian",3,1,0,1.71966885526692,-68.6214673137311
"19541",11251,13.7,1993,"r","Weight","gaussian",1,1,0,1.71966885526692,-68.6214673137311
"1955",7338,23.1,1993,"r","Weight","gaussian",4,1,1,1.71966885526692,-68.6214673137311
"19561",3912,16.5,1993,"r","Weight","gaussian",1,1,0,1.71966885526692,-68.6214673137311
"1957",10784,25.4,1993,"r","Weight","gaussian",4,1,0,1.71966885526692,-68.6214673137311
"1959",12659,22.2,1993,"r","Weight","gaussian",2,1,0,1.71966885526692,-68.6214673137311
"19611",10168,17.1,1993,"r","Weight","gaussian",1,1,1,1.71966885526692,-68.6214673137311
"19661",10670,16.9,1993,"r","Weight","gaussian",1,1,0,1.71966885526692,-68.6214673137311
"1967",11688,23.2,1993,"r","Weight","gaussian",5,1,0,1.71966885526692,-68.6214673137311
"19681",9659,18.5,1993,"r","Weight","gaussian",1,1,0,1.71966885526692,-68.6214673137311
"1969",4413,23.2,1993,"r","Weight","gaussian",3,1,1,1.71966885526692,-68.6214673137311
"1971",13426,22.7,1993,"r","Weight","gaussian",3,1,0,1.71966885526692,-68.6214673137311
"19721",3597,21.2,1993,"r","Weight","gaussian",1,2,0,1.71966885526692,-68.6214673137311
"19731",2083,17.4,1993,"r","Weight","gaussian",1,1,0,1.71966885526692,-68.6214673137311
"1975",5631,23,1993,"r","Weight","gaussian",2,1,0,1.71966885526692,-68.6214673137311
"19761",1152,20,1993,"r","Weight","gaussian",1,2,0,2.71966885526692,-68.6214673137311
"19771",11290,22.4,1993,"r","Weight","gaussian",2,1,0,2.71966885526692,-68.6214673137311
"19811",13544,19.3,1993,"r","Weight","gaussian",1,1,1,2.71966885526692,-68.6214673137311
"19821",13653,18.9,1993,"r","Weight","gaussian",1,2,1,2.71966885526692,-68.6214673137311
"1983",3245,30.6,1993,"r","Weight","gaussian",6,1,0,2.71966885526692,-68.6214673137311
"1984",6925,22.3,1993,"r","Weight","gaussian",3,1,0,2.71966885526692,-68.6214673137311
"19851",13438,15.6,1993,"r","Weight","gaussian",1,1,0,2.71966885526692,-68.6214673137311
"19881",1138,22.7,1993,"r","Weight","gaussian",4,1,0,2.71966885526692,-68.6214673137311
"1990",11699,21.9,1993,"r","Weight","gaussian",4,1,0,2.71966885526692,-68.6214673137311
"1991",9531,22.1,1993,"r","Weight","gaussian",3,1,1,2.71966885526692,-68.6214673137311
"1993",3668,25.3,1993,"r","Weight","gaussian",5,1,0,2.71966885526692,-68.6214673137311
"1995",471,24.3,1993,"r","Weight","gaussian",3,1,1,2.71966885526692,-68.6214673137311
"1997",3678,24.3,1993,"r","Weight","gaussian",3,1,0,2.71966885526692,-68.6214673137311
"19991",1490,21.4,1993,"r","Weight","gaussian",1,2,0,2.71966885526692,-68.6214673137311
"20001",12740,25.5,1993,"r","Weight","gaussian",1,2,0,2.71966885526692,-68.6214673137311
"2002",14186,21.3,1993,"r","Weight","gaussian",2,1,1,2.71966885526692,-68.6214673137311
"2005",968,26.5,1993,"r","Weight","gaussian",3,1,1,2.71966885526692,-68.6214673137311
"2006",13357,25.4,1993,"r","Weight","gaussian",3,1,1,2.71966885526692,-68.6214673137311
"20071",3238,22,1993,"r","Weight","gaussian",1,2,0,2.71966885526692,-68.6214673137311
"20091",2541,25.7,1993,"r","Weight","gaussian",1,2,0,2.71966885526692,-68.6214673137311
"20111",3595,26.2,1993,"r","Weight","gaussian",1,2,0,2.71966885526692,-68.6214673137311
"2012",9270,22.8,1993,"r","Weight","gaussian",3,1,1,2.71966885526692,-68.6214673137311
"2020",1971,21.9,1993,"r","Weight","gaussian",3,1,0,2.71966885526692,-68.6214673137311
"20211",11867,18.8,1993,"r","Weight","gaussian",1,2,0,2.71966885526692,-68.6214673137311
"20231",1712,16.3,1993,"r","Weight","gaussian",1,1,1,2.71966885526692,-68.6214673137311
"2024",1452,20.4,1993,"r","Weight","gaussian",2,1,0,2.71966885526692,-68.6214673137311
"2025",8227,24.3,1993,"r","Weight","gaussian",2,1,0,2.71966885526692,-68.6214673137311
"20261",9329,20.3,1993,"r","Weight","gaussian",2,1,0,2.71966885526692,-68.6214673137311
"20281",7049,20.4,1993,"r","Weight","gaussian",1,1,0,2.71966885526692,-68.6214673137311
"20301",468,20.4,1993,"r","Weight","gaussian",1,1,0,2.71966885526692,-68.6214673137311
"20311",9967,21.7,1993,"r","Weight","gaussian",1,2,1,2.71966885526692,-68.6214673137311
"20341",8219,18.4,1993,"r","Weight","gaussian",1,2,0,2.71966885526692,-68.6214673137311
"20361",7108,21.9,1993,"r","Weight","gaussian",3,1,0,2.71966885526692,-68.6214673137311
"2037",11954,27.7,1993,"r","Weight","gaussian",4,1,0,3.71966885526692,-68.6214673137311
"2038",5625,26.3,1993,"r","Weight","gaussian",7,1,0,3.71966885526692,-68.6214673137311
"2040",1969,25.5,1993,"r","Weight","gaussian",3,1,0,3.71966885526692,-68.6214673137311
"2042",6885,23.9,1993,"r","Weight","gaussian",3,1,0,3.71966885526692,-68.6214673137311
"2043",207,24.9,1993,"r","Weight","gaussian",4,1,0,3.71966885526692,-68.6214673137311
"2044",6570,23.5,1993,"r","Weight","gaussian",6,1,0,3.71966885526692,-68.6214673137311
"20451",6599,25.2,1993,"r","Weight","gaussian",3,1,0,3.71966885526692,-68.6214673137311
"2047",5489,26.3,1993,"r","Weight","gaussian",4,1,0,3.71966885526692,-68.6214673137311
"2048",2132,27.5,1993,"r","Weight","gaussian",5,1,0,3.71966885526692,-68.6214673137311
"20491",4483,19.1,1993,"r","Weight","gaussian",1,1,0,3.71966885526692,-68.6214673137311
"2051",1028,23.8,1993,"r","Weight","gaussian",3,1,0,3.71966885526692,-68.6214673137311
"2055",12064,22.8,1993,"r","Weight","gaussian",3,1,0,3.71966885526692,-68.6214673137311
"2056",13983,22.2,1993,"r","Weight","gaussian",2,1,0,3.71966885526692,-68.6214673137311
"20591",10951,25.5,1993,"r","Weight","gaussian",4,1,0,3.71966885526692,-68.6214673137311
"2060",6108,32.1,1993,"r","Weight","gaussian",2,2,0,3.71966885526692,-68.6214673137311
"20611",8639,25.4,1993,"r","Weight","gaussian",3,1,0,3.71966885526692,-68.6214673137311
"20651",5038,23.3,1993,"r","Weight","gaussian",1,2,1,3.71966885526692,-68.6214673137311
"20711",2656,17.8,1993,"r","Weight","gaussian",1,1,1,3.71966885526692,-68.6214673137311
"20731",803,17.4,1993,"r","Weight","gaussian",1,1,0,3.71966885526692,-68.6214673137311
"20741",3768,22.7,1993,"r","Weight","gaussian",2,1,0,3.71966885526692,-68.6214673137311
"2076",8328,25.8,1993,"r","Weight","gaussian",6,1,0,3.71966885526692,-68.6214673137311
"2077",13597,22.5,1993,"r","Weight","gaussian",2,1,0,3.71966885526692,-68.6214673137311
"20791",13555,25.9,1993,"r","Weight","gaussian",1,2,0,3.71966885526692,-68.6214673137311
"2082",7638,22.7,1993,"r","Weight","gaussian",3,1,1,3.71966885526692,-68.6214673137311
"2083",10374,21.5,1993,"r","Weight","gaussian",3,1,0,3.71966885526692,-68.6214673137311
"2084",2562,24.3,1993,"r","Weight","gaussian",4,1,0,3.71966885526692,-68.6214673137311
"2086",3808,23.1,1993,"r","Weight","gaussian",3,1,0,3.71966885526692,-68.6214673137311
"20891",10766,25.4,1993,"r","Weight","gaussian",1,2,0,3.71966885526692,-68.6214673137311
"2090",1136,18.9,1993,"r","Weight","gaussian",2,1,0,3.71966885526692,-68.6214673137311
"2092",10456,17.9,1993,"r","Weight","gaussian",4,1,0,3.71966885526692,-68.6214673137311
"2102",1136,19.8,1994,"r","Weight","gaussian",3,1,0,-2.28033114473308,-76.6214673137311
"21031",2301,19.5,1994,"r","Weight","gaussian",1,1,1,2.71966885526692,-76.6214673137311
"21041",9265,22.5,1994,"r","Weight","gaussian",3,1,0,2.71966885526692,-76.6214673137311
"21051",7155,25.2,1994,"r","Weight","gaussian",4,1,0,2.71966885526692,-76.6214673137311
"2106",8950,25,1994,"r","Weight","gaussian",7,1,0,2.71966885526692,-76.6214673137311
"2107",3245,32.8,1994,"r","Weight","gaussian",7,1,0,2.71966885526692,-76.6214673137311
"2108",835,23,1994,"r","Weight","gaussian",8,1,0,2.71966885526692,-76.6214673137311
"2114",471,22.5,1994,"r","Weight","gaussian",4,1,1,2.71966885526692,-76.6214673137311
