"","LambAugWeight","Sur1","ID","Sex","Twin","jdateMC","PopDensMC","birthjdateMC","BirthYear"
"5029",17.3,0,8646,2,0,3.03162055335969,-55.2450592885376,2.59223985890652,1993
"6097",12.2,0,12542,2,0,-2.96837944664031,92.7549407114624,2.59223985890652,1998
"5365",17.2,1,1841,2,0,1.03162055335969,-141.245059288538,3.59223985890652,1995
"5634",16.1,0,4210,2,0,0.0316205533596872,76.7549407114624,6.59223985890652,1996
"5145",15,0,7139,2,0,4.03162055335969,-63.2450592885376,-6.40776014109348,1994
"6095",15.7,0,3823,2,0,-2.96837944664031,92.7549407114624,2.59223985890652,1998
"6315",12.3,0,4809,2,0,-4.96837944664031,-173.245059288538,2.59223985890652,1999
"5809",16,0,9764,2,0,1.03162055335969,43.7549407114624,-1.40776014109348,1997
"6084",13.9,0,5300,2,0,2.03162055335969,92.7549407114624,1.59223985890652,1998
"5681",11.2,0,2410,2,0,2.03162055335969,76.7549407114624,-0.407760141093476,1996
"5801",12.5,0,2376,2,0,3.03162055335969,43.7549407114624,-1.40776014109348,1997
"6182",14.2,0,8643,2,0,2.03162055335969,92.7549407114624,16.5922398589065,1998
"5231",14,0,6546,2,0,4.03162055335969,-63.2450592885376,10.5922398589065,1994
"5999",15.3,0,2334,2,0,4.03162055335969,92.7549407114624,-8.40776014109348,1998
"5586",15.4,1,13985,2,0,1.03162055335969,76.7549407114624,4.59223985890652,1996
"5762",16.5,1,12117,2,0,3.03162055335969,43.7549407114624,-5.40776014109348,1997
"6725",16.3,0,13210,2,0,-4.96837944664031,152.754940711462,-8.40776014109348,2001
"5371",8.8,1,8677,2,0,8.03162055335969,-141.245059288538,4.59223985890652,1995
"5033",10.3,0,2571,2,0,2.03162055335969,-55.2450592885376,3.59223985890652,1993
"5895",15.4,0,14079,2,0,-2.96837944664031,43.7549407114624,3.59223985890652,1997
"6129",15.1,0,1097,2,0,4.03162055335969,92.7549407114624,1.59223985890652,1998
"6699",16.4,0,4313,2,0,-6.96837944664031,152.754940711462,2.59223985890652,2001
"5626",14,0,1896,2,0,1.03162055335969,76.7549407114624,5.59223985890652,1996
"5845",12,0,13331,2,0,0.0316205533596872,43.7549407114624,2.59223985890652,1997
"5539",15,1,3352,2,0,2.03162055335969,76.7549407114624,-1.40776014109348,1996
"5396",12.7,1,4402,2,0,5.03162055335969,-141.245059288538,7.59223985890652,1995
"5636",14.2,0,567,2,0,2.03162055335969,76.7549407114624,13.5922398589065,1996
"6734",10.3,0,4458,2,0,-4.96837944664031,152.754940711462,0.592239858906524,2001
"4989",10.2,0,3377,2,0,-1.96837944664031,-55.2450592885376,-3.40776014109348,1993
"7890",10.05,0,7828,2,0,-1.96837944664031,172.754940711462,-0.407760141093476,2004
"5897",14.2,0,1735,2,0,-2.96837944664031,43.7549407114624,2.59223985890652,1997
"5880",15.7,0,11894,2,0,0.0316205533596872,43.7549407114624,5.59223985890652,1997
"6108",13.5,0,3167,2,0,-1.96837944664031,92.7549407114624,1.59223985890652,1998
"6316",13.2,0,4806,2,0,-4.96837944664031,-173.245059288538,2.59223985890652,1999
"7943",12.85,0,1305,2,0,-1.96837944664031,172.754940711462,2.59223985890652,2004
"5607",15.8,1,10411,2,0,0.0316205533596872,76.7549407114624,5.59223985890652,1996
"5866",14.9,1,13880,2,0,1.03162055335969,43.7549407114624,3.59223985890652,1997
"5211",9.2,0,13830,2,0,2.03162055335969,-63.2450592885376,-6.40776014109348,1994
"6531",15.4,1,2649,2,0,-0.968379446640313,-37.2450592885376,-3.40776014109348,2000
"6054",16,0,14015,2,0,0.0316205533596872,92.7549407114624,-3.40776014109348,1998
"7696",14.4,1,1112,2,0,1.03162055335969,-4.24505928853756,3.59223985890652,2003
"5792",14.8,0,1321,2,0,-2.96837944664031,43.7549407114624,-2.40776014109348,1997
"5832",12.8,0,3964,2,0,1.03162055335969,43.7549407114624,0.592239858906524,1997
"5826",16.3,0,7664,2,0,-2.96837944664031,43.7549407114624,-0.407760141093476,1997
"5613",17.2,0,11162,2,0,0.0316205533596872,76.7549407114624,6.59223985890652,1996
"6015",17.1,0,2331,2,0,0.0316205533596872,92.7549407114624,-4.40776014109348,1998
"5512",13.5,0,5408,2,0,1.03162055335969,76.7549407114624,-5.40776014109348,1996
"5825",13,1,11731,2,0,-2.96837944664031,43.7549407114624,0.592239858906524,1997
"6321",17.7,1,8336,2,0,3.03162055335969,-173.245059288538,2.59223985890652,1999
"8045",14.05,0,3230,2,0,-1.96837944664031,172.754940711462,-3.40776014109348,2004
"5538",16.7,0,19,2,0,5.03162055335969,76.7549407114624,-1.40776014109348,1996
"5855",15.6,0,12884,2,0,1.03162055335969,43.7549407114624,2.59223985890652,1997
"5619",17.3,1,5148,2,0,2.03162055335969,76.7549407114624,6.59223985890652,1996
"5841",15,0,9031,2,0,1.03162055335969,43.7549407114624,-0.407760141093476,1997
"5882",15.7,0,11172,2,0,1.03162055335969,43.7549407114624,7.59223985890652,1997
"6165",14.7,0,10622,2,0,0.0316205533596872,92.7549407114624,7.59223985890652,1998
"6118",14.5,0,2732,2,0,0.0316205533596872,92.7549407114624,2.59223985890652,1998
"6755",14.4,0,1113,2,0,-3.96837944664031,152.754940711462,2.59223985890652,2001
"6361",16.2,0,11681,2,0,-1.96837944664031,-173.245059288538,8.59223985890652,1999
"5837",17,1,6643,2,0,-2.96837944664031,43.7549407114624,1.59223985890652,1997
"5926",17,1,13669,2,0,-2.96837944664031,43.7549407114624,7.59223985890652,1997
"6345",12.9,1,10767,2,0,-4.96837944664031,-173.245059288538,6.59223985890652,1999
"5922",18.4,0,12406,2,0,-2.96837944664031,43.7549407114624,6.59223985890652,1997
"6150",13.3,0,8672,2,0,-2.96837944664031,92.7549407114624,6.59223985890652,1998
"6275",17.2,1,446,2,0,3.03162055335969,-173.245059288538,-4.40776014109348,1999
"6049",14.6,0,103,2,0,-1.96837944664031,92.7549407114624,-2.40776014109348,1998
"8041",11.95,0,10460,2,0,-1.96837944664031,172.754940711462,-3.40776014109348,2004
"6324",15.7,1,1297,2,0,-2.96837944664031,-173.245059288538,1.59223985890652,1999
"5550",16.7,0,7087,2,0,1.03162055335969,76.7549407114624,0.592239858906524,1996
"5548",15.1,1,437,2,0,1.03162055335969,76.7549407114624,0.592239858906524,1996
"6541",17.8,0,8668,2,0,-3.96837944664031,-37.2450592885376,-0.407760141093476,2000
"5755",11.9,0,6986,2,0,-2.96837944664031,43.7549407114624,-7.40776014109348,1997
"5995",14.5,0,8837,2,0,-2.96837944664031,92.7549407114624,-7.40776014109348,1998
"6500",14,1,6306,2,0,-5.96837944664031,-37.2450592885376,-3.40776014109348,2000
"6309",18.3,0,13290,2,0,-0.968379446640313,-173.245059288538,-2.40776014109348,1999
"6748",14.6,0,11643,2,0,-3.96837944664031,152.754940711462,-3.40776014109348,2001
"5779",12,0,715,2,0,1.03162055335969,43.7549407114624,-4.40776014109348,1997
"6764",8.8,0,1081,2,0,-0.968379446640313,152.754940711462,-4.40776014109348,2001
"5919",13,0,1981,2,0,-2.96837944664031,43.7549407114624,1.59223985890652,1997
"6310",13.8,0,984,2,0,-4.96837944664031,-173.245059288538,0.592239858906524,1999
"6504",17.6,1,8456,2,0,-5.96837944664031,-37.2450592885376,-2.40776014109348,2000
"6675",15.4,0,11552,2,0,-0.968379446640313,152.754940711462,-8.40776014109348,2001
"7691",17.95,1,11904,2,0,-1.96837944664031,-4.24505928853756,2.59223985890652,2003
"6009",15.8,0,10222,2,0,2.03162055335969,92.7549407114624,-4.40776014109348,1998
"6019",12.1,0,7156,2,0,-2.96837944664031,92.7549407114624,-4.40776014109348,1998
"5818",12.6,0,128,2,0,-2.96837944664031,43.7549407114624,-2.40776014109348,1997
"6077",16.2,0,11369,2,0,-2.96837944664031,92.7549407114624,0.592239858906524,1998
"5917",13.8,0,8990,2,0,-2.96837944664031,43.7549407114624,5.59223985890652,1997
"5557",12,1,801,2,0,2.03162055335969,76.7549407114624,0.592239858906524,1996
"5828",9.1,1,1632,2,0,-2.96837944664031,43.7549407114624,-1.40776014109348,1997
"6570",18.4,1,977,2,0,-3.96837944664031,-37.2450592885376,-4.40776014109348,2000
"8022",14,0,9189,2,0,6.03162055335969,172.754940711462,-3.40776014109348,2004
"7407",16,0,6008,2,0,-1.96837944664031,152.754940711462,-1.40776014109348,2001
"7243",15.999999,0,3187,2,0,1.03162055335969,-163.245059288538,4.59223985890652,2002
"7535",17.3,1,11806,2,0,-1.96837944664031,-4.24505928853756,-1.40776014109348,2003
"5627",6.7,0,9515,2,0,1.03162055335969,76.7549407114624,2.59223985890652,1996
"6107",15.3,0,5811,2,0,0.0316205533596872,92.7549407114624,1.59223985890652,1998
"6051",13.2,0,7412,2,0,-1.96837944664031,92.7549407114624,-1.40776014109348,1998
"7875",12.65,0,11021,2,0,-1.96837944664031,172.754940711462,-3.40776014109348,2004
"5645",8.6,0,13340,2,0,1.03162055335969,76.7549407114624,12.5922398589065,1996
"6057",17,0,7173,2,0,-2.96837944664031,92.7549407114624,-1.40776014109348,1998
"6679",17.9,0,11946,2,0,-6.96837944664031,152.754940711462,-10.4077601410935,2001
"6021",14.2,0,13749,2,0,0.0316205533596872,92.7549407114624,-5.40776014109348,1998
"7964",13.2,0,13681,2,0,-1.96837944664031,172.754940711462,5.59223985890652,2004
"6581",14.4,0,302,2,0,-3.96837944664031,-37.2450592885376,4.59223985890652,2000
"6526",16.4,1,1846,2,0,-0.968379446640313,-37.2450592885376,-4.40776014109348,2000
"6096",14,0,5564,2,0,-1.96837944664031,92.7549407114624,0.592239858906524,1998
"7699",18.8,0,2137,2,0,4.03162055335969,-4.24505928853756,11.5922398589065,2003
"6085",12.5,0,7909,2,0,0.0316205533596872,92.7549407114624,-0.407760141093476,1998
"6445",18.4,1,5086,2,0,-3.96837944664031,-37.2450592885376,-15.4077601410935,2000
"6482",17.6,1,7738,2,0,-3.96837944664031,-37.2450592885376,-5.40776014109348,2000
"6756",15.4,0,10104,2,0,-3.96837944664031,152.754940711462,2.59223985890652,2001
"6109",12.6,0,3715,2,0,-2.96837944664031,92.7549407114624,2.59223985890652,1998
"7946",15,0,6879,2,0,-1.96837944664031,172.754940711462,3.59223985890652,2004
"8431",13.15,0,5604,2,0,-5.96837944664031,-31.2450592885376,0.592239858906524,2006
"6179",8.4,0,9996,2,0,0.0316205533596872,92.7549407114624,3.59223985890652,1998
"7605",12.8,0,2204,2,0,-1.96837944664031,-4.24505928853756,8.59223985890652,2003
"6128",9.3,0,12742,2,0,-2.96837944664031,92.7549407114624,1.59223985890652,1998
"9006",10.3,1,11203,2,0,-7.96837944664031,68.7549407114624,7.59223985890652,2008
"6010",10.6,0,4115,2,0,4.03162055335969,92.7549407114624,-5.40776014109348,1998
"7552",16.45,1,7926,2,0,-1.96837944664031,-4.24505928853756,0.592239858906524,2003
"6169",8.4,0,11608,2,0,0.0316205533596872,92.7549407114624,5.59223985890652,1998
"6341",12.2,1,8425,2,0,-2.96837944664031,-173.245059288538,4.59223985890652,1999
"6705",14.7,0,6790,2,0,-6.96837944664031,152.754940711462,-4.40776014109348,2001
"6533",17.4,1,4830,2,0,-0.968379446640313,-37.2450592885376,-1.40776014109348,2000
"7204",10.3,1,7816,2,0,3.03162055335969,-163.245059288538,-0.407760141093476,2002
"7147",16.2,1,3299,2,0,3.03162055335969,-163.245059288538,-14.4077601410935,2002
"8725",11.3,1,4322,2,0,-4.96837944664031,-51.2450592885376,4.59223985890652,2007
"6706",13.5,0,13551,2,0,-6.96837944664031,152.754940711462,-4.40776014109348,2001
"8126",13.75,0,9865,2,0,5.03162055335969,-93.2450592885376,-7.40776014109348,2005
"5987",6.7,0,13860,2,0,2.03162055335969,92.7549407114624,13.5922398589065,1998
"7856",17.6,0,12938,2,0,-1.96837944664031,172.754940711462,-4.40776014109348,2004
"6786",20.6,0,3481,2,0,15.0316205533597,152.754940711462,1.59223985890652,2001
"6356",8.2,0,7002,2,0,3.03162055335969,-173.245059288538,0.592239858906524,1999
"6542",16.9,0,4209,2,0,-3.96837944664031,-37.2450592885376,0.592239858906524,2000
"7154",17,1,3458,2,0,3.03162055335969,-163.245059288538,-8.40776014109348,2002
"6678",12.9,0,8937,2,0,-6.96837944664031,152.754940711462,-6.40776014109348,2001
"7179",10,1,10826,2,0,3.03162055335969,-163.245059288538,-2.40776014109348,2002
"8423",7.15,0,9354,2,0,-2.96837944664031,-31.2450592885376,-1.40776014109348,2006
"6767",13.6,0,14134,2,0,-0.968379446640313,152.754940711462,-5.40776014109348,2001
"6715",11.8,0,13791,2,0,-4.96837944664031,152.754940711462,-1.40776014109348,2001
"6727",11.4,0,5107,2,0,-4.96837944664031,152.754940711462,-4.40776014109348,2001
"6778",14,0,4143,2,0,6.03162055335969,152.754940711462,-5.40776014109348,2001
"7886",13.15,0,12830,2,0,1.03162055335969,172.754940711462,-1.40776014109348,2004
"6783",12.9,0,8705,2,0,10.0316205533597,152.754940711462,-1.40776014109348,2001
"7202",13.8,1,8035,2,0,3.03162055335969,-163.245059288538,-5.40776014109348,2002
"8862",17.9,0,1600,2,0,-0.968379446640313,68.7549407114624,-7.40776014109348,2008
"8183",13.85,0,13140,2,0,-2.96837944664031,-93.2450592885376,0.592239858906524,2005
"8306",15,0,2717,2,0,-0.968379446640313,-93.2450592885376,16.5922398589065,2005
"6753",8.4,0,11977,2,0,-3.96837944664031,152.754940711462,-7.40776014109348,2001
"6747",13,0,7134,2,0,-3.96837944664031,152.754940711462,-1.40776014109348,2001
"8726",8.6,0,2017,2,0,-4.96837944664031,-51.2450592885376,2.59223985890652,2007
"9252",14.6,0,324,2,0,-1.96837944664031,118.754940711462,-6.40776014109348,2009
"6785",11.2,0,4512,2,0,14.0316205533597,152.754940711462,-8.40776014109348,2001
"6758",12.7,0,7419,2,0,-3.96837944664031,152.754940711462,-3.40776014109348,2001
"8137",10.85,1,4847,2,0,-0.968379446640313,-93.2450592885376,-4.40776014109348,2005
"7803",14.95,1,7264,2,0,-1.96837944664031,172.754940711462,-8.40776014109348,2004
"8641",15.9,1,11111,2,0,-4.96837944664031,-51.2450592885376,-2.40776014109348,2007
"7693",16.05,1,10740,2,0,4.03162055335969,-4.24505928853756,4.59223985890652,2003
"8396",17.2,0,10391,2,0,-2.96837944664031,-31.2450592885376,-3.40776014109348,2006
"9219",15.3,0,4700,2,0,4.03162055335969,118.754940711462,-7.40776014109348,2009
"10241",11.8,0,3787,2,0,-3.96837944664031,150.754940711462,-4.40776014109348,2011
"6688",6.9,0,8567,2,0,-13.9683794466403,152.754940711462,-4.40776014109348,2001
"9164",12.3,0,3740,2,0,-2.96837944664031,118.754940711462,-9.40776014109348,2009
"7534",16.65,1,5694,2,0,1.03162055335969,-4.24505928853756,-2.40776014109348,2003
"8375",18.05,0,3553,2,0,-5.96837944664031,-31.2450592885376,-6.40776014109348,2006
"9477",9.7,0,6082,2,0,-4.96837944664031,173.754940711462,-7.40776014109348,2010
"8073",12.05,0,12507,2,0,-1.96837944664031,172.754940711462,36.5922398589065,2004
"7560",14.5,1,1485,2,0,4.03162055335969,-4.24505928853756,1.59223985890652,2003
"7846",12.6,0,6171,2,0,-1.96837944664031,172.754940711462,-5.40776014109348,2004
"8426",14.4,0,13011,2,0,2.03162055335969,-31.2450592885376,-0.407760141093476,2006
"8929",14,0,2988,2,0,-7.96837944664031,68.7549407114624,-3.40776014109348,2008
"8222",14.25,0,6341,2,0,-2.96837944664031,-93.2450592885376,3.59223985890652,2005
"8480",17.05,0,11565,2,0,-5.96837944664031,-31.2450592885376,1.59223985890652,2006
"8153",12.85,0,693,2,0,-2.96837944664031,-93.2450592885376,-2.40776014109348,2005
"9320",9.7,0,2440,2,0,-1.96837944664031,118.754940711462,-8.40776014109348,2009
"7939",14.45,0,12544,2,0,-1.96837944664031,172.754940711462,0.592239858906524,2004
"8198",15.45,0,10262,2,0,-2.96837944664031,-93.2450592885376,1.59223985890652,2005
"8446",13.8,0,13998,2,0,-5.96837944664031,-31.2450592885376,1.59223985890652,2006
"7935",11.1,0,2191,2,0,-1.96837944664031,172.754940711462,-0.407760141093476,2004
"8532",9,0,6134,2,0,-5.96837944664031,-31.2450592885376,13.5922398589065,2006
"8550",14.65,0,8889,2,0,2.03162055335969,-31.2450592885376,5.59223985890652,2006
"8034",11.95,0,411,2,0,-1.96837944664031,172.754940711462,13.5922398589065,2004
"7496",17.25,1,1602,2,0,-1.96837944664031,-4.24505928853756,-10.4077601410935,2003
"9231",16.7,1,6461,2,0,-2.96837944664031,118.754940711462,-5.40776014109348,2009
"8980",15.1,1,11490,2,0,-7.96837944664031,68.7549407114624,-2.40776014109348,2008
"8503",15.6,0,12360,2,0,2.03162055335969,-31.2450592885376,6.59223985890652,2006
"7965",13.55,0,7494,2,0,-1.96837944664031,172.754940711462,3.59223985890652,2004
"7580",17.9,1,4835,2,0,-1.96837944664031,-4.24505928853756,4.59223985890652,2003
"7919",13.7,0,1730,2,0,-1.96837944664031,172.754940711462,0.592239858906524,2004
"7944",14.65,0,3248,2,0,-1.96837944664031,172.754940711462,1.59223985890652,2004
"8368",13.4,0,9606,2,0,-1.96837944664031,-31.2450592885376,-8.40776014109348,2006
"7525",11.35,0,458,2,0,-1.96837944664031,-4.24505928853756,-4.40776014109348,2003
"7953",11.4,0,4520,2,0,-1.96837944664031,172.754940711462,-0.407760141093476,2004
"8727",17.1,1,4166,2,0,-4.96837944664031,-51.2450592885376,-1.40776014109348,2007
"8941",13.6,0,8874,2,0,-7.96837944664031,68.7549407114624,-5.40776014109348,2008
"10470",8.9,0,2342,2,0,-3.96837944664031,150.754940711462,4.59223985890652,2011
"8903",18.7,1,12408,2,0,-0.968379446640313,68.7549407114624,-7.40776014109348,2008
"8585",16.2,0,11261,2,0,-0.968379446640313,-51.2450592885376,-12.4077601410935,2007
"7924",13.6,0,744,2,0,-1.96837944664031,172.754940711462,-0.407760141093476,2004
"8856",14.6,0,2221,2,0,-7.96837944664031,68.7549407114624,-8.40776014109348,2008
"9446",16.5,0,9011,2,0,-4.96837944664031,173.754940711462,-13.4077601410935,2010
"7921",10.05,0,2111,2,0,-1.96837944664031,172.754940711462,-0.407760141093476,2004
"7546",7.7,1,8774,2,0,-1.96837944664031,-4.24505928853756,-2.40776014109348,2003
"8032",12.35,0,846,2,0,-1.96837944664031,172.754940711462,-0.407760141093476,2004
"9002",13.1,1,9218,2,0,-7.96837944664031,68.7549407114624,2.59223985890652,2008
"7867",9.15,0,10534,2,0,-1.96837944664031,172.754940711462,-3.40776014109348,2004
"7894",12.95,0,12270,2,0,-1.96837944664031,172.754940711462,-0.407760141093476,2004
"8938",16.3,1,10088,2,0,-6.96837944664031,68.7549407114624,-2.40776014109348,2008
"9212",16.4,0,11473,2,0,-1.96837944664031,118.754940711462,-11.4077601410935,2009
"8206",10.65,0,2308,2,0,-2.96837944664031,-93.2450592885376,2.59223985890652,2005
"7825",12.6,0,5334,2,0,6.03162055335969,172.754940711462,-5.40776014109348,2004
"8867",16.8,0,5341,2,0,-3.96837944664031,68.7549407114624,-8.40776014109348,2008
"9221",14.5,1,3136,2,0,4.03162055335969,118.754940711462,-8.40776014109348,2009
"8961",13.9,1,6715,2,0,-7.96837944664031,68.7549407114624,-0.407760141093476,2008
"7789",11.2,0,10892,2,0,4.03162055335969,172.754940711462,-13.4077601410935,2004
"8644",13.9,1,1798,2,0,-0.968379446640313,-51.2450592885376,-1.40776014109348,2007
"7624",10.35,1,13107,2,0,-1.96837944664031,-4.24505928853756,10.5922398589065,2003
"8595",12.2,0,10669,2,0,-4.96837944664031,-51.2450592885376,-8.40776014109348,2007
"8694",11.9,0,13804,2,0,-4.96837944664031,-51.2450592885376,0.592239858906524,2007
"9131",14.5,0,7990,2,0,-1.96837944664031,118.754940711462,-13.4077601410935,2009
"9467",10.9,0,8094,2,0,-4.96837944664031,173.754940711462,-7.40776014109348,2010
"8440",17,0,1465,2,0,2.03162055335969,-31.2450592885376,-2.40776014109348,2006
"8642",15.5,1,7918,2,0,1.03162055335969,-51.2450592885376,-2.40776014109348,2007
"9445",14.7,1,11153,2,0,4.03162055335969,173.754940711462,-17.4077601410935,2010
"8997",15.1,0,6237,2,0,-3.96837944664031,68.7549407114624,4.59223985890652,2008
"8845",16.5,1,10105,2,0,-6.96837944664031,68.7549407114624,-10.4077601410935,2008
"9144",16.2,0,13810,2,0,3.03162055335969,118.754940711462,-11.4077601410935,2009
"8428",16.5,1,12469,2,0,2.03162055335969,-31.2450592885376,-0.407760141093476,2006
"8670",15.7,0,40,2,0,-4.96837944664031,-51.2450592885376,0.592239858906524,2007
"8530",13.5,1,5350,2,0,-5.96837944664031,-31.2450592885376,10.5922398589065,2006
"10334",14.2,0,8698,2,0,-3.96837944664031,150.754940711462,3.59223985890652,2011
"8232",10.1,0,262,2,0,5.03162055335969,-93.2450592885376,-4.40776014109348,2005
"8737",16.5,1,13299,2,0,-4.96837944664031,-51.2450592885376,5.59223985890652,2007
"8467",11.85,0,11364,2,0,-2.96837944664031,-31.2450592885376,2.59223985890652,2006
"8714",11.9,1,300,2,0,-0.968379446640313,-51.2450592885376,2.59223985890652,2007
"8919",17.25,0,8628,2,0,-0.968379446640313,68.7549407114624,-3.40776014109348,2008
"8212",7.9,0,13766,2,0,-2.96837944664031,-93.2450592885376,3.59223985890652,2005
"9262",16.2,0,11250,2,0,-2.96837944664031,118.754940711462,1.59223985890652,2009
"10333",13.5,0,1605,2,0,-3.96837944664031,150.754940711462,3.59223985890652,2011
